PRISM Time Series Data
Location:  Lat: 39.5984   Lon: -122.3922   Elev: 522ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1999-06,1.00,56.0,71.3,86.5
1999-07,0.00,58.0,75.1,92.3
1999-08,0.08,60.3,75.6,90.8
1999-09,0.00,59.5,75.9,92.4
1999-10,0.29,49.8,66.3,82.7
1999-11,2.66,44.2,54.7,65.1
1999-12,0.19,34.8,48.0,61.3
2000-01,4.69,37.1,46.7,56.2
2000-02,6.29,41.5,49.3,57.1
2000-03,2.03,41.7,53.5,65.3
2000-04,1.99,47.5,61.2,74.8
2000-05,1.74,52.6,66.0,79.4
2000-06,0.41,60.0,75.4,90.7
2000-07,0.00,58.4,74.2,90.0
2000-08,0.00,59.7,76.7,93.8
2000-09,0.35,56.0,72.2,88.4
2000-10,2.09,49.6,62.7,75.8
2000-11,0.57,37.7,48.6,59.4
2000-12,0.29,36.7,48.2,59.6
2001-01,5.28,34.4,45.2,55.9
2001-02,4.18,38.1,47.3,56.6
2001-03,2.58,44.3,56.9,69.5
2001-04,0.90,41.3,55.4,69.6
2001-05,0.00,56.1,72.7,89.3
2001-06,0.57,58.6,74.4,90.1
2001-07,0.00,60.7,77.0,93.3
2001-08,0.00,60.1,77.6,95.0
2001-09,0.48,57.1,73.8,90.5
2001-10,0.90,52.1,67.5,82.8
2001-11,5.08,44.4,54.0,63.6
2001-12,6.22,40.1,46.6,53.0
2002-01,2.85,35.7,45.1,54.6
2002-02,0.52,37.6,50.0,62.4
2002-03,0.68,38.1,51.6,65.0
2002-04,0.21,45.9,60.2,74.6
2002-05,0.96,50.0,64.4,78.9
2002-06,0.00,59.8,75.4,90.9
2002-07,0.00,62.8,79.5,96.2
2002-08,0.00,59.8,76.8,93.8
2002-09,0.00,57.7,74.9,92.1
2002-10,0.00,47.3,63.9,80.5
2002-11,1.71,42.1,55.0,67.9
2002-12,10.58,39.1,47.5,56.0
2003-01,3.20,42.8,50.5,58.3
2003-02,1.83,37.9,49.3,60.8
2003-03,1.94,41.8,53.8,65.8
2003-04,2.49,40.8,52.4,64.0
2003-05,1.69,51.7,64.8,78.0
2003-06,0.00,59.7,75.7,91.7
2003-07,0.01,64.9,81.9,98.9
2003-08,0.62,61.2,76.7,92.3
2003-09,0.03,59.5,76.5,93.5
2003-10,0.16,53.5,69.6,85.8
2003-11,2.36,40.9,50.0,59.2
2003-12,8.21,38.0,46.0,54.0
2004-01,2.62,37.7,45.5,53.2
2004-02,6.16,39.7,48.7,57.6
2004-03,1.30,46.1,59.9,73.7
2004-04,0.22,47.8,61.7,75.7
2004-05,0.28,51.2,66.2,81.2
2004-06,0.00,58.9,74.7,90.4
2004-07,0.00,63.2,78.8,94.4
2004-08,0.00,60.8,77.4,94.0
2004-09,0.00,57.8,74.3,90.8
2004-10,2.89,50.7,63.3,75.8
2004-11,2.16,41.9,52.8,63.7
2004-12,6.69,38.8,48.0,57.3
2005-01,5.74,36.8,45.4,54.0
2005-02,3.48,42.5,52.4,62.3
2005-03,2.83,43.3,55.2,67.2
2005-04,1.06,43.8,57.2,70.5
2005-05,3.01,51.7,64.9,78.1
2005-06,0.80,54.2,69.1,84.0
2005-07,0.00,65.3,82.6,99.8
2005-08,0.00,61.4,79.3,97.3
2005-09,0.04,54.2,71.2,88.1
2005-10,0.36,50.1,64.8,79.5
2005-11,2.17,42.7,55.8,69.0
2005-12,9.08,39.8,48.3,56.8
2006-01,2.08,39.7,48.3,56.9
2006-02,2.70,38.3,51.4,64.6
2006-03,5.40,37.6,46.7,55.9
2006-04,5.23,45.9,56.5,67.2
2006-05,1.06,54.0,69.0,84.0
2006-06,0.14,61.7,77.3,92.9
2006-07,0.00,65.7,82.4,99.1
2006-08,0.00,59.2,76.5,93.7
2006-09,0.00,55.5,73.7,91.9
2006-10,0.07,49.1,64.1,79.2
2006-11,1.11,43.3,52.9,62.6
2006-12,2.91,36.7,46.5,56.3
2007-01,0.03,32.4,46.4,60.4
2007-02,3.47,39.7,50.3,60.8
2007-03,0.12,44.2,58.3,72.3
2007-04,0.84,45.9,60.6,75.4
2007-05,0.37,52.3,68.3,84.4
2007-06,0.08,58.1,74.6,91.0
2007-07,0.22,61.7,78.2,94.7
2007-08,0.00,59.9,77.5,95.0
2007-09,0.30,55.7,71.1,86.5
2007-10,0.83,47.0,61.0,75.0
2007-11,0.31,43.2,56.6,70.1
2007-12,2.09,35.7,44.9,54.0
2008-01,9.37,36.5,44.6,52.7
2008-02,3.28,38.3,49.6,60.9
2008-03,0.00,40.1,54.2,68.2
2008-04,0.03,42.3,58.3,74.2
2008-05,0.34,53.8,68.8,83.8
2008-06,0.00,59.3,75.1,90.9
2008-07,0.00,64.2,79.9,95.5
2008-08,0.00,64.0,80.2,96.3
2008-09,0.00,58.0,75.4,92.8
2008-10,0.62,50.0,65.7,81.5
2008-11,1.98,45.3,56.6,68.0
2008-12,1.08,33.9,44.4,54.9
2009-01,0.57,37.8,50.7,63.6
2009-02,6.13,39.1,49.1,59.1
2009-03,1.45,41.3,53.9,66.5
2009-04,0.28,44.4,60.0,75.6
2009-05,0.86,55.2,70.5,85.9
2009-06,0.85,58.8,73.2,87.7
2009-07,0.00,63.3,80.3,97.3
2009-08,0.00,61.5,78.4,95.4
2009-09,0.05,60.7,77.8,95.0
2009-10,2.39,50.2,63.4,76.6
2009-11,0.51,40.7,54.5,68.4
2009-12,2.82,35.3,45.3,55.3
2010-01,9.11,41.0,47.7,54.5
2010-02,3.44,41.7,50.7,59.6
2010-03,0.89,41.0,53.3,65.7
2010-04,3.65,42.4,54.5,66.6
2010-05,0.93,46.3,60.7,75.0
2010-06,0.01,60.1,74.4,88.7
2010-07,0.00,64.8,80.2,95.5
2010-08,0.00,60.1,76.5,92.9
2010-09,0.57,56.9,74.4,91.8
2010-10,2.87,52.7,65.7,78.7
2010-11,1.01,41.6,54.2,66.7
2010-12,4.04,40.5,47.9,55.3
2011-01,1.56,36.1,47.4,58.6
2011-02,1.93,37.3,49.4,61.4
2011-03,5.56,40.8,50.4,60.0
2011-04,0.12,44.5,57.7,70.8
2011-05,1.77,47.5,61.3,75.1
2011-06,1.86,57.8,70.9,84.1
2011-07,0.00,62.6,77.6,92.7
2011-08,0.00,61.1,77.6,94.0
2011-09,0.04,61.1,78.1,95.2
2011-10,1.50,51.2,64.9,78.6
2011-11,2.35,39.9,51.6,63.3
2011-12,0.06,34.4,48.9,63.4
2012-01,3.52,35.4,48.7,62.0
2012-02,0.98,38.6,51.2,63.7
2012-03,3.51,39.8,51.1,62.4
2012-04,1.51,44.9,57.9,70.8
2012-05,0.02,51.0,67.7,84.3
2012-06,0.08,56.4,73.1,89.9
2012-07,0.00,61.1,77.6,94.2
2012-08,0.00,61.3,79.3,97.3
2012-09,0.00,55.6,74.6,93.7
2012-10,0.48,50.5,65.6,80.7
2012-11,4.50,43.3,54.9,66.5
2012-12,5.71,37.8,46.2,54.6
2013-01,1.37,32.7,45.3,57.9
2013-02,0.17,34.4,49.3,64.3
2013-03,0.78,41.0,56.0,70.9
2013-04,0.86,48.0,62.8,77.7
2013-05,0.21,53.5,68.3,83.0
2013-06,0.18,60.0,76.0,92.0
2013-07,0.00,64.8,81.5,98.1
2013-08,0.00,60.8,76.7,92.6
2013-09,0.47,57.6,72.6,87.6
2013-10,0.00,46.3,62.8,79.2
2013-11,0.70,42.1,55.6,69.1
2013-12,0.09,30.3,46.1,61.8
2014-01,0.01,36.6,53.4,70.2
2014-02,3.98,40.6,51.9,63.3
2014-03,3.73,45.0,56.9,68.8
2014-04,1.05,46.5,61.1,75.6
2014-05,0.25,52.9,69.7,86.6
2014-06,0.00,59.2,76.5,93.8
2014-07,0.00,65.1,81.8,98.6
2014-08,0.12,62.2,78.6,95.0
2014-09,1.04,58.9,75.3,91.6
2014-10,0.20,51.3,66.5,81.6
2014-11,2.16,42.8,54.3,65.9
2014-12,9.52,44.5,50.5,56.6
2015-01,0.04,38.8,51.5,64.2
2015-02,3.11,43.6,56.1,68.6
2015-03,0.14,45.1,59.8,74.4
2015-04,1.15,45.2,61.1,77.0
2015-05,0.37,52.0,66.4,80.9
2015-06,0.04,61.0,78.5,96.0
2015-07,0.11,64.5,80.2,95.9
2015-08,0.00,60.7,77.6,94.6
2015-09,0.24,57.3,74.5,91.6
2015-10,0.06,53.6,68.9,84.3
2015-11,1.17,38.3,51.3,64.2
2015-12,2.39,37.2,45.7,54.2
2016-01,7.14,41.0,47.8,54.5
2016-02,0.44,41.8,54.4,66.9
2016-03,5.04,44.0,54.8,65.5
2016-04,0.66,47.6,62.0,76.4
2016-05,1.38,53.6,67.7,81.9
2016-06,0.42,59.8,76.2,92.5
2016-07,0.00,62.3,79.0,95.7
2016-08,0.00,60.3,77.9,95.5
2016-09,0.00,56.4,74.0,91.6
2016-10,1.75,49.8,62.4,75.1
2016-11,2.09,43.6,54.3,65.0
2016-12,3.07,33.8,44.7,55.6
2017-01,8.71,36.1,45.4,54.7
2017-02,6.71,41.1,50.3,59.5
2017-03,1.72,42.6,54.6,66.6
2017-04,1.92,44.9,57.4,69.8
2017-05,0.06,52.6,68.8,85.0
2017-06,0.12,61.4,76.8,92.3
2017-07,0.00,64.9,82.0,99.1
2017-08,0.00,65.5,81.7,98.0
2017-09,0.03,60.3,76.0,91.7
2017-10,0.04,49.4,65.9,82.3
2017-11,1.32,44.1,53.7,63.4
2017-12,0.00,34.5,49.0,63.6
2018-01,2.54,40.2,49.4,58.5
2018-02,0.00,36.4,51.3,66.1
2018-03,2.35,38.7,51.0,63.3
2018-04,2.19,45.4,59.5,73.5
2018-05,0.27,53.3,68.0,82.7
2018-06,0.00,59.7,75.8,91.8
