PRISM Time Series Data
Location:  Lat: 39.2690   Lon: -121.3512   Elev: 528ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1981-01,6.65,39.8,48.0,56.2
1981-02,1.81,42.2,52.0,61.7
1981-03,5.63,43.1,52.8,62.6
1981-04,1.04,45.6,59.4,73.3
1981-05,0.46,53.3,66.9,80.4
1981-06,0.00,60.6,76.7,92.7
1981-07,0.00,59.5,77.5,95.6
1981-08,0.00,60.4,77.2,94.0
1981-09,1.04,56.4,72.4,88.4
1981-10,4.44,47.0,59.6,72.2
1981-11,10.19,47.8,55.9,63.9
1981-12,7.45,42.7,49.2,55.7
1982-01,6.54,34.4,42.6,50.8
1982-02,4.40,40.9,50.7,60.6
1982-03,7.82,42.7,51.1,59.6
1982-04,7.34,44.9,55.4,65.9
1982-05,0.00,52.4,67.4,82.3
1982-06,0.41,55.1,69.2,83.4
1982-07,0.07,60.4,75.7,91.0
1982-08,0.03,60.5,75.9,91.4
1982-09,1.76,56.2,69.9,83.5
1982-10,4.41,49.9,62.0,74.0
1982-11,7.85,41.3,49.3,57.3
1982-12,5.10,37.5,46.1,54.8
1983-01,6.45,37.9,46.0,54.1
1983-02,7.62,43.4,51.1,58.7
1983-03,11.35,45.4,52.6,59.8
1983-04,5.21,44.1,53.8,63.5
1983-05,0.66,51.7,65.1,78.6
1983-06,0.55,56.3,71.5,86.8
1983-07,0.03,57.8,73.7,89.5
1983-08,0.23,62.0,77.2,92.4
1983-09,1.47,57.5,73.0,88.5
1983-10,1.44,51.9,65.5,79.1
1983-11,10.98,43.5,51.4,59.4
1983-12,11.57,42.3,48.1,53.9
1984-01,0.52,37.8,47.6,57.4
1984-02,4.50,38.7,49.6,60.5
1984-03,2.45,44.8,57.0,69.2
1984-04,1.54,43.8,56.2,68.6
1984-05,0.23,54.2,68.5,82.8
1984-06,0.24,57.2,72.3,87.4
1984-07,0.00,64.5,81.3,98.1
1984-08,0.37,61.0,77.8,94.7
1984-09,0.29,58.6,75.3,92.1
1984-10,2.70,47.7,59.5,71.3
1984-11,7.34,42.6,50.8,59.0
1984-12,2.31,36.3,45.0,53.8
