PRISM Time Series Data
Location:  Lat: 38.6867   Lon: -121.9017   Elev: 128ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
2000-06,0.20,59.0,75.6,92.1
2000-07,0.00,57.0,74.1,91.2
2000-08,0.00,58.8,76.6,94.4
2000-09,0.24,57.2,72.7,88.3
2000-10,1.90,50.7,63.6,76.4
2000-11,0.81,39.4,49.8,60.2
2000-12,0.39,38.6,48.4,58.2
2001-01,3.60,36.0,46.2,56.4
2001-02,5.79,40.5,49.3,58.1
2001-03,2.63,45.8,58.0,70.3
2001-04,1.22,44.2,57.9,71.5
2001-05,0.00,57.0,74.2,91.4
2001-06,0.11,59.6,76.1,92.7
2001-07,0.00,58.7,76.0,93.2
2001-08,0.00,58.7,77.0,95.4
2001-09,0.25,56.3,73.0,89.8
2001-10,0.50,53.4,68.1,82.8
2001-11,3.59,47.7,56.7,65.8
2001-12,7.38,42.7,48.6,54.4
2002-01,2.52,37.8,46.1,54.4
2002-02,0.90,40.2,51.5,62.7
2002-03,1.89,42.1,54.0,65.9
2002-04,0.05,47.5,60.9,74.4
2002-05,0.77,51.3,66.2,81.1
2002-06,0.00,58.4,75.0,91.7
2002-07,0.00,59.8,77.9,96.1
2002-08,0.00,57.3,75.3,93.2
2002-09,0.00,56.5,74.5,92.4
2002-10,0.00,48.7,64.2,79.8
2002-11,2.75,43.7,55.5,67.3
2002-12,9.80,42.0,49.4,56.8
2003-01,2.26,44.0,50.7,57.3
2003-02,1.80,39.8,50.5,61.3
2003-03,2.51,45.0,56.9,68.7
2003-04,3.22,44.0,55.2,66.5
2003-05,0.81,51.9,66.5,81.2
2003-06,0.00,57.9,74.8,91.7
2003-07,0.01,62.6,80.9,99.2
2003-08,0.85,59.6,76.3,93.0
2003-09,0.00,58.5,75.5,92.6
2003-10,0.00,51.4,68.5,85.5
2003-11,1.21,41.1,51.3,61.5
2003-12,6.17,41.6,48.6,55.6
2004-01,2.36,39.6,46.7,53.7
2004-02,6.62,41.9,50.8,59.7
2004-03,0.74,48.4,61.5,74.6
2004-04,0.15,48.6,63.0,77.5
2004-05,0.07,53.1,68.3,83.4
2004-06,0.00,57.8,74.6,91.3
2004-07,0.00,59.4,76.9,94.4
2004-08,0.00,59.7,77.2,94.7
2004-09,0.05,57.7,74.4,91.1
2004-10,2.55,51.5,63.8,76.0
2004-11,2.95,43.5,53.1,62.6
2004-12,4.29,39.4,47.7,55.9
2005-01,4.92,39.0,45.4,51.9
2005-02,3.55,44.6,53.3,62.0
2005-03,2.53,46.2,57.5,68.8
2005-04,0.80,45.6,58.9,72.2
2005-05,1.38,53.7,66.8,80.0
2005-06,0.66,56.3,70.6,85.0
2005-07,0.00,62.2,80.9,99.5
2005-08,0.00,59.8,78.5,97.2
2005-09,0.04,54.1,70.6,87.2
2005-10,0.10,51.3,65.3,79.3
2005-11,1.89,43.6,56.5,69.4
2005-12,9.81,42.2,50.0,57.9
2006-01,3.44,41.6,49.9,58.1
2006-02,2.34,40.1,51.9,63.7
2006-03,5.23,41.6,50.1,58.6
2006-04,3.93,48.6,58.3,67.9
2006-05,0.53,53.9,69.2,84.6
2006-06,0.00,60.2,76.7,93.2
2006-07,0.00,63.2,81.3,99.4
2006-08,0.00,57.4,75.1,92.9
2006-09,0.00,55.5,72.7,90.0
2006-10,0.05,48.3,62.7,77.1
2006-11,1.36,45.4,54.7,64.1
2006-12,2.59,37.9,47.5,57.1
2007-01,0.00,32.3,45.6,58.9
2007-02,3.64,42.3,51.7,61.2
2007-03,0.18,45.3,59.0,72.8
2007-04,1.52,47.8,61.9,76.1
2007-05,0.25,52.8,68.9,85.1
2007-06,0.00,57.3,74.3,91.3
2007-07,0.06,59.6,77.2,94.8
2007-08,0.00,58.8,77.0,95.2
2007-09,0.23,55.9,71.1,86.2
2007-10,1.50,50.2,62.5,74.9
2007-11,0.73,43.3,56.5,69.7
2007-12,3.22,37.8,46.6,55.4
2008-01,9.50,38.6,45.6,52.7
2008-02,2.89,39.8,50.1,60.4
2008-03,0.00,42.4,55.6,68.7
2008-04,0.00,43.8,60.3,76.8
2008-05,0.02,53.7,68.6,83.6
2008-06,0.00,57.8,74.7,91.7
2008-07,0.00,59.6,77.5,95.3
2008-08,0.00,60.1,78.4,96.7
2008-09,0.00,56.0,73.8,91.7
2008-10,0.41,50.2,65.7,81.2
2008-11,2.08,46.5,57.0,67.4
2008-12,1.96,35.8,44.9,53.9
2009-01,1.21,37.0,48.4,59.8
2009-02,6.10,41.6,50.5,59.5
2009-03,1.88,44.1,55.4,66.6
2009-04,0.71,45.9,60.6,75.3
2009-05,0.82,54.4,70.1,85.9
2009-06,0.22,57.2,72.6,88.0
2009-07,0.00,58.6,77.5,96.4
2009-08,0.00,58.7,76.7,94.6
2009-09,0.17,59.2,76.6,94.1
2009-10,3.61,51.0,63.0,75.0
2009-11,0.37,42.0,54.4,66.7
2009-12,2.17,36.9,45.6,54.3
2010-01,6.95,41.9,47.8,53.8
2010-02,3.13,44.2,52.3,60.4
2010-03,1.83,42.7,54.3,65.9
2010-04,3.36,44.9,56.2,67.5
2010-05,0.61,48.8,62.3,75.8
2010-06,0.00,58.4,73.7,89.0
2010-07,0.00,57.9,76.0,94.1
2010-08,0.00,55.9,73.5,91.0
2010-09,0.16,56.6,73.2,89.8
2010-10,1.26,53.3,65.3,77.3
2010-11,2.42,43.2,54.3,65.3
2010-12,6.23,43.8,50.2,56.5
2011-01,1.55,37.5,45.8,54.1
2011-02,3.78,37.4,48.6,59.9
2011-03,7.01,44.3,53.0,61.6
2011-04,0.05,46.8,59.1,71.5
2011-05,1.11,49.1,62.6,76.0
2011-06,1.98,56.3,70.1,84.0
2011-07,0.00,59.5,75.7,91.9
2011-08,0.00,57.1,75.0,93.0
2011-09,0.02,58.9,76.1,93.3
2011-10,1.05,52.2,65.1,78.1
2011-11,1.02,41.6,51.9,62.2
2011-12,0.24,34.0,46.8,59.7
2012-01,3.15,35.9,48.4,60.9
2012-02,0.87,40.7,52.0,63.3
2012-03,4.50,43.4,53.2,63.0
2012-04,2.25,48.3,60.5,72.7
2012-05,0.00,53.2,68.7,84.2
2012-06,0.01,57.2,73.3,89.4
2012-07,0.00,58.1,75.8,93.4
2012-08,0.00,58.7,77.9,97.0
2012-09,0.00,55.2,73.9,92.5
2012-10,0.85,52.7,66.0,79.4
2012-11,4.26,44.9,55.6,66.2
2012-12,7.37,39.8,47.8,55.8
2013-01,0.67,33.0,44.7,56.4
2013-02,0.31,36.5,50.1,63.7
2013-03,0.98,43.5,57.0,70.6
2013-04,0.85,50.3,64.5,78.6
2013-05,0.23,54.8,69.4,84.0
2013-06,0.21,58.6,74.6,90.6
2013-07,0.00,59.9,78.1,96.4
2013-08,0.00,57.8,75.2,92.6
2013-09,0.69,57.4,72.5,87.5
2013-10,0.00,47.2,63.0,78.8
2013-11,0.82,42.9,55.7,68.6
2013-12,0.33,32.4,46.2,60.0
2014-01,0.19,38.2,52.6,67.0
2014-02,4.35,44.1,53.7,63.2
2014-03,1.81,47.9,59.0,70.0
2014-04,2.05,48.7,62.6,76.5
2014-05,0.01,54.6,70.6,86.7
2014-06,0.00,57.9,75.5,93.2
2014-07,0.00,62.1,79.3,96.4
2014-08,0.02,60.3,76.9,93.5
2014-09,0.38,58.5,74.8,91.1
2014-10,0.22,53.2,68.1,83.0
2014-11,1.71,45.0,55.9,66.8
2014-12,9.10,47.0,52.9,58.7
2015-01,0.04,38.5,49.2,59.8
2015-02,2.67,44.4,55.8,67.2
2015-03,0.14,46.7,60.7,74.6
2015-04,1.16,46.9,61.6,76.3
2015-05,0.03,51.3,65.8,80.3
2015-06,0.02,59.2,76.5,93.8
2015-07,0.00,62.4,78.6,94.8
2015-08,0.00,60.4,77.3,94.2
2015-09,0.03,58.7,75.0,91.3
2015-10,0.20,56.0,70.0,84.0
2015-11,1.90,41.5,52.7,63.9
2015-12,1.77,38.8,47.3,55.8
2016-01,5.70,42.9,49.6,56.4
2016-02,0.64,43.4,55.2,67.0
2016-03,6.26,47.8,57.5,67.3
2016-04,0.63,50.1,63.3,76.6
2016-05,0.52,55.0,68.6,82.3
2016-06,0.00,59.1,75.9,92.6
2016-07,0.00,59.4,77.2,95.0
2016-08,0.00,57.6,75.8,94.1
2016-09,0.00,56.7,73.6,90.6
2016-10,2.38,51.7,63.5,75.3
2016-11,1.52,46.2,56.2,66.3
2016-12,3.17,37.3,46.5,55.7
2017-01,12.66,39.6,47.0,54.5
2017-02,8.90,45.0,52.3,59.7
2017-03,2.66,46.4,57.1,67.9
2017-04,2.82,49.0,59.9,70.7
2017-05,0.05,54.5,69.3,84.1
2017-06,0.35,60.0,75.8,91.5
2017-07,0.00,60.0,78.5,97.0
2017-08,0.00,60.8,78.0,95.2
2017-09,0.00,59.2,74.3,89.4
2017-10,0.18,48.6,64.8,80.9
2017-11,2.07,45.3,54.7,64.1
2017-12,0.06,34.8,48.0,61.2
2018-01,4.47,41.4,49.6,57.8
2018-02,0.33,37.6,51.6,65.5
2018-03,4.83,41.5,52.7,64.0
2018-04,1.87,46.5,59.8,73.1
2018-05,0.20,52.7,67.1,81.5
2018-06,0.00,56.3,73.3,90.3
