PRISM Time Series Data
Location:  Lat: 37.9192   Lon: -121.9263   Elev: 971ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
2008-08,0.00,58.5,71.7,84.9
2008-09,0.00,56.1,69.5,82.8
2008-10,0.35,52.2,64.1,76.0
2008-11,2.43,47.9,56.0,64.1
2008-12,2.36,37.1,44.7,52.3
2009-01,1.30,40.4,48.7,56.9
2009-02,6.30,41.0,48.2,55.4
2009-03,2.98,42.6,51.8,60.9
2009-04,0.71,44.6,55.3,65.9
2009-05,0.93,52.1,63.5,74.8
2009-06,0.03,54.1,64.2,74.4
2009-07,0.00,57.0,70.6,84.3
2009-08,0.00,57.9,70.7,83.6
2009-09,0.18,59.1,71.9,84.6
2009-10,3.78,49.9,59.9,69.9
2009-11,0.51,44.8,53.4,62.0
2009-12,3.12,37.8,44.6,51.5
2010-01,6.79,41.3,46.9,52.6
2010-02,2.71,43.4,50.0,56.6
2010-03,2.14,42.7,52.1,61.5
2010-04,3.40,42.5,51.6,60.8
2010-05,0.94,45.9,55.5,65.2
2010-06,0.00,53.9,65.0,76.1
2010-07,0.00,55.2,68.3,81.3
2010-08,0.00,54.1,67.2,80.3
2010-09,0.00,57.4,69.4,81.4
2010-10,0.78,51.8,62.4,73.1
2010-11,2.58,43.8,52.7,61.5
2010-12,6.20,42.4,48.2,54.0
2011-01,1.31,40.0,47.2,54.4
2011-02,4.55,39.1,47.7,56.3
2011-03,6.78,42.2,49.9,57.5
2011-04,0.34,44.0,53.9,63.9
2011-05,0.81,46.0,56.1,66.3
2011-06,2.04,52.7,63.2,73.7
2011-07,0.06,56.3,68.5,80.6
2011-08,0.00,56.6,69.1,81.6
2011-09,0.01,58.8,71.6,84.3
2011-10,1.01,52.7,62.6,72.4
2011-11,1.33,43.3,51.0,58.7
2011-12,0.12,38.9,47.0,55.1
2012-01,2.92,40.8,48.9,57.0
2012-02,1.17,41.2,50.1,58.9
2012-03,4.37,40.6,49.5,58.3
2012-04,3.45,44.5,54.9,65.3
2012-05,0.07,48.7,60.7,72.7
2012-06,0.08,51.5,65.3,79.1
2012-07,0.00,54.6,67.7,80.8
2012-08,0.01,56.4,71.7,87.0
2012-09,0.00,53.7,67.9,82.1
2012-10,0.95,51.8,62.7,73.6
2012-11,4.09,46.4,54.6,62.7
2012-12,7.26,39.7,46.5,53.2
2013-01,0.63,37.1,44.4,51.7
2013-02,0.48,39.0,47.6,56.3
2013-03,0.48,43.6,53.8,64.0
2013-04,0.86,47.2,59.2,71.3
2013-05,0.28,49.9,61.3,72.6
2013-06,0.09,54.3,66.9,79.5
2013-07,0.00,56.7,70.7,84.7
2013-08,0.00,56.4,67.9,79.4
2013-09,0.61,55.5,65.9,76.3
2013-10,0.00,49.5,62.3,75.0
2013-11,1.36,45.2,54.9,64.6
2013-12,0.59,37.4,47.1,56.8
2014-01,0.11,43.4,53.2,63.0
2014-02,4.73,43.5,51.4,59.3
2014-03,2.29,46.3,56.0,65.8
2014-04,2.39,46.4,58.1,69.8
2014-05,0.01,51.6,63.9,76.3
2014-06,0.00,53.3,67.0,80.7
2014-07,0.00,58.5,71.9,85.3
2014-08,0.03,57.1,70.1,83.2
2014-09,0.32,57.3,69.6,82.0
2014-10,0.26,54.4,66.7,79.1
2014-11,1.54,47.6,56.0,64.5
2014-12,10.45,44.9,51.0,57.1
2015-01,0.00,42.2,50.6,59.1
2015-02,2.96,46.6,55.5,64.4
2015-03,0.24,48.0,58.9,69.8
2015-04,1.30,45.6,57.6,69.6
2015-05,0.38,47.6,57.8,68.0
2015-06,0.29,54.6,68.4,82.2
2015-07,0.02,58.2,70.3,82.4
2015-08,0.00,57.6,70.1,82.7
2015-09,0.00,56.4,70.1,83.8
2015-10,0.05,53.9,66.6,79.4
2015-11,1.85,42.9,51.7,60.5
2015-12,3.95,38.7,45.9,53.1
2016-01,6.64,41.5,47.5,53.4
2016-02,1.14,43.9,54.0,64.1
2016-03,7.61,44.8,53.8,62.7
2016-04,1.53,47.1,58.6,70.2
2016-05,0.16,50.4,61.6,72.7
2016-06,0.00,54.4,68.6,82.9
2016-07,0.00,55.8,70.2,84.7
2016-08,0.00,55.4,69.1,82.8
2016-09,0.00,54.7,68.3,81.9
2016-10,3.66,50.7,60.6,70.6
2016-11,1.31,45.9,54.3,62.8
2016-12,4.46,37.2,45.3,53.4
2017-01,13.55,37.6,44.4,51.3
2017-02,10.12,42.5,49.6,56.7
2017-03,3.16,44.3,53.9,63.6
2017-04,2.94,45.3,55.6,66.0
2017-05,0.01,50.1,62.4,74.8
2017-06,0.00,54.9,68.2,81.4
2017-07,0.00,58.4,73.0,87.7
2017-08,0.00,58.9,71.8,84.8
2017-09,0.02,57.6,69.9,82.1
2017-10,0.27,49.6,63.3,76.9
2017-11,3.52,44.9,53.4,61.9
2017-12,0.14,38.6,48.4,58.2
2018-01,4.02,42.0,49.2,56.4
2018-02,0.55,41.3,51.4,61.4
2018-03,5.71,41.2,50.2,59.2
2018-04,2.56,45.0,56.0,67.0
2018-05,0.00,48.5,58.9,69.2
2018-06,0.00,53.0,66.4,79.9
