PRISM Time Series Data
Location:  Lat: 39.1776   Lon: -122.2370   Elev: 135ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1981-01,4.39,38.7,46.8,55.0
1981-02,1.08,40.4,51.5,62.5
1981-03,2.99,42.1,53.3,64.5
1981-04,0.70,46.3,61.1,76.0
1981-05,0.21,53.9,68.9,84.0
1981-06,0.00,63.0,79.5,95.9
1981-07,0.00,59.2,78.1,96.9
1981-08,0.00,58.3,76.5,94.7
1981-09,0.78,55.5,72.7,89.9
1981-10,1.22,46.5,60.8,75.1
1981-11,4.05,46.0,55.6,65.2
1981-12,3.36,40.7,48.7,56.8
1982-01,3.87,33.1,42.3,51.5
1982-02,1.97,38.8,50.5,62.3
1982-03,3.12,40.4,51.0,61.6
1982-04,1.79,43.6,56.6,69.7
1982-05,0.00,52.3,68.9,85.5
1982-06,0.62,55.9,71.5,87.1
1982-07,0.00,58.8,75.9,93.1
1982-08,0.00,58.0,74.9,91.8
1982-09,1.26,56.1,70.6,85.1
1982-10,2.95,48.5,62.5,76.5
1982-11,3.93,39.5,49.2,58.9
1982-12,2.12,37.3,45.9,54.5
1983-01,5.23,37.0,44.9,52.8
1983-02,6.32,43.3,51.3,59.3
1983-03,6.67,45.4,53.5,61.6
1983-04,3.02,44.0,55.1,66.3
1983-05,0.05,51.9,67.0,82.2
1983-06,0.17,57.8,74.1,90.4
1983-07,0.00,58.2,75.0,91.8
1983-08,0.07,59.9,77.1,94.4
1983-09,1.08,56.8,73.3,89.9
1983-10,0.53,51.3,65.7,80.0
1983-11,6.33,43.4,52.3,61.2
1983-12,8.56,42.0,47.7,53.4
1984-01,0.54,37.9,47.6,57.3
