PRISM Time Series Data
Location:  Lat: 40.0047   Lon: -120.8386   Elev: 5968ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1996-01,12.02,26.0,33.9,41.8
1996-02,13.98,28.4,36.4,44.3
1996-03,6.08,28.1,38.3,48.5
1996-04,4.20,32.0,42.9,53.8
1996-05,6.07,37.7,48.9,60.2
1996-06,0.25,47.1,60.1,73.1
1996-07,0.76,57.6,70.9,84.1
1996-08,0.39,57.2,69.9,82.6
1996-09,3.23,46.9,60.1,73.2
1996-10,1.90,39.3,50.7,62.1
1996-11,4.03,33.6,42.1,50.6
1996-12,20.76,29.3,35.8,42.3
1997-01,14.65,25.1,33.1,41.1
1997-02,0.84,27.3,36.4,45.5
1997-03,2.89,31.7,42.4,53.0
1997-04,2.47,31.2,42.4,53.5
1997-05,1.28,39.5,54.0,68.5
1997-06,2.72,43.6,56.9,70.3
1997-07,0.59,51.5,65.7,79.9
1997-08,0.26,53.2,66.6,80.0
1997-09,1.72,47.3,60.0,72.7
1997-10,2.24,35.9,48.0,60.2
1997-11,5.82,34.1,40.6,47.2
1997-12,4.10,26.5,34.0,41.5
1998-01,14.10,27.7,33.2,38.7
1998-02,19.34,24.9,29.3,33.6
1998-03,4.90,28.0,37.0,46.0
1998-04,1.84,28.8,37.7,46.7
1998-05,6.23,31.5,39.9,48.3
1998-06,2.29,42.1,53.5,65.0
1998-07,0.71,55.2,67.9,80.5
1998-08,0.00,56.8,70.2,83.6
1998-09,2.68,49.7,61.2,72.8
1998-10,0.81,37.4,47.9,58.5
1998-11,8.63,29.3,36.1,42.9
1998-12,4.97,22.8,32.5,42.3
1999-01,7.78,27.7,35.8,43.8
1999-02,13.34,24.1,31.6,39.0
1999-03,5.15,25.4,34.3,43.2
1999-04,3.09,28.5,39.9,51.2
1999-05,1.10,36.7,49.4,62.0
1999-06,0.75,43.3,55.6,67.8
1999-07,0.14,51.9,65.1,78.3
1999-08,0.39,51.7,64.0,76.3
1999-09,0.14,50.8,63.9,77.0
1999-10,1.95,42.0,54.7,67.4
1999-11,4.36,34.6,43.6,52.6
1999-12,1.58,27.0,37.2,47.5
2000-01,11.78,26.3,32.9,39.5
2000-02,19.57,28.9,34.9,40.9
2000-03,3.49,28.3,38.8,49.3
2000-04,3.16,33.6,45.1,56.5
2000-05,1.81,38.3,50.0,61.6
2000-06,0.52,46.8,61.2,75.6
2000-07,0.00,50.6,63.6,76.7
2000-08,0.00,54.2,67.5,80.9
2000-09,0.53,46.2,58.5,70.9
2000-10,3.50,38.0,48.9,59.8
2000-11,1.42,27.0,36.5,46.0
2000-12,1.60,30.0,39.1,48.2
2001-01,3.76,26.2,34.8,43.4
2001-02,9.88,23.7,31.8,39.8
2001-03,4.14,31.0,42.5,53.9
2001-04,2.25,28.0,39.0,50.0
2001-05,0.13,43.8,58.1,72.3
2001-06,0.27,45.5,58.8,72.1
2001-07,0.35,52.7,66.2,79.7
2001-08,0.00,54.7,69.0,83.4
2001-09,1.28,49.9,63.4,77.0
2001-10,1.11,44.4,56.2,67.9
2001-11,6.29,32.7,40.3,47.9
2001-12,9.54,26.1,32.3,38.4
2002-01,4.41,23.7,32.5,41.2
2002-02,3.03,28.1,38.7,49.3
2002-03,4.74,25.6,36.6,47.7
2002-04,1.24,33.7,45.2,56.6
2002-05,1.23,37.0,49.3,61.7
2002-06,0.10,45.6,60.5,75.3
2002-07,0.00,56.2,70.7,85.1
2002-08,0.00,53.3,67.3,81.2
2002-09,0.00,49.2,63.0,76.9
2002-10,0.09,39.8,52.8,65.8
2002-11,5.93,33.5,43.3,53.2
2002-12,17.49,27.6,34.5,41.4
2003-01,5.09,33.1,40.9,48.8
2003-02,2.97,26.0,35.8,45.5
2003-03,6.53,28.8,38.2,47.6
2003-04,6.96,27.8,35.4,43.0
2003-05,1.98,38.1,50.0,62.0
2003-06,0.07,48.3,62.7,77.0
2003-07,0.11,56.2,70.3,84.5
2003-08,1.58,51.9,64.5,77.1
2003-09,0.04,51.4,65.0,78.6
2003-10,0.20,44.5,57.6,70.7
2003-11,2.98,27.6,34.9,42.2
2003-12,11.33,27.5,34.1,40.6
2004-01,4.81,26.3,34.6,42.8
2004-02,14.17,25.3,32.8,40.4
2004-03,1.58,34.3,46.0,57.6
2004-04,0.97,33.7,45.2,56.6
2004-05,1.67,38.4,50.5,62.7
2004-06,0.38,46.7,60.3,73.9
2004-07,0.20,54.4,67.9,81.3
2004-08,0.03,53.9,66.9,80.0
2004-09,0.47,47.1,61.0,74.9
2004-10,5.62,38.3,49.4,60.5
2004-11,2.15,29.9,38.5,47.2
2004-12,6.55,28.3,36.8,45.3
2005-01,7.81,27.0,34.8,42.6
2005-02,3.70,28.9,36.9,44.9
2005-03,8.41,29.9,39.7,49.5
2005-04,3.09,29.8,40.5,51.2
2005-05,6.07,37.8,48.1,58.5
2005-06,2.21,40.7,52.4,64.1
2005-07,0.00,56.9,70.2,83.4
2005-08,0.00,54.8,68.3,81.7
2005-09,0.73,44.3,57.4,70.5
2005-10,0.79,39.8,51.5,63.2
2005-11,4.12,34.0,42.7,51.4
2005-12,16.87,29.8,36.8,43.9
2006-01,8.31,27.0,33.5,39.9
2006-02,7.16,26.7,37.3,48.0
2006-03,10.44,23.1,30.2,37.3
2006-04,9.83,31.2,39.7,48.3
2006-05,1.20,40.3,52.7,65.1
2006-06,0.38,48.6,62.0,75.4
2006-07,0.23,56.4,70.2,84.0
2006-08,0.00,51.7,66.5,81.3
2006-09,0.00,47.7,62.1,76.4
2006-10,0.40,38.5,50.8,63.2
2006-11,3.51,31.6,39.3,47.1
2006-12,5.01,26.7,35.6,44.5
2007-01,0.52,22.8,33.9,44.9
2007-02,12.09,28.6,36.6,44.6
2007-03,1.44,31.2,43.5,55.8
2007-04,1.95,32.6,44.5,56.4
2007-05,0.95,40.8,54.2,67.6
2007-06,0.52,45.9,60.5,75.1
2007-07,0.30,55.0,69.4,83.9
2007-08,0.14,54.4,68.5,82.7
2007-09,1.21,45.6,58.9,72.1
2007-10,2.53,36.7,47.3,57.9
2007-11,0.78,34.3,45.1,55.9
2007-12,3.75,23.6,31.3,39.0
2008-01,10.70,22.8,29.6,36.3
2008-02,6.28,26.0,36.0,46.1
2008-03,1.54,28.3,39.1,49.9
2008-04,0.52,29.5,42.0,54.4
2008-05,1.12,38.9,51.3,63.7
2008-06,0.00,45.3,60.4,75.4
2008-07,0.00,54.7,69.4,84.1
2008-08,0.00,55.9,70.6,85.4
2008-09,0.15,50.1,64.9,79.8
2008-10,1.88,41.4,53.2,65.0
2008-11,5.21,35.9,45.0,54.2
2008-12,4.13,25.8,34.5,43.2
2009-01,2.92,28.1,38.5,49.0
2009-02,11.18,27.2,35.2,43.3
2009-03,8.81,26.4,37.0,47.7
2009-04,0.64,31.2,42.5,53.9
2009-05,4.18,43.2,54.8,66.4
2009-06,1.42,44.1,55.9,67.6
2009-07,0.11,55.3,69.1,82.8
2009-08,0.26,54.0,67.2,80.4
2009-09,0.00,52.8,65.8,78.9
2009-10,3.33,36.1,47.4,58.8
2009-11,1.90,32.2,41.8,51.4
2009-12,3.80,24.2,32.5,40.7
2010-01,10.11,29.5,35.6,41.6
2010-02,4.91,28.4,36.4,44.3
2010-03,5.05,27.3,38.1,48.9
2010-04,4.93,28.1,38.1,48.2
2010-05,2.65,32.2,43.6,55.0
2010-06,0.13,44.7,57.7,70.7
2010-07,0.23,54.9,68.4,81.9
2010-08,0.11,51.7,65.6,79.4
2010-09,0.01,47.5,62.2,77.0
2010-10,4.03,41.7,52.1,62.4
2010-11,4.98,29.3,38.7,48.1
2010-12,12.21,29.1,35.4,41.7
2011-01,1.38,26.7,37.5,48.3
2011-02,8.25,23.0,32.8,42.7
2011-03,13.72,27.2,33.8,40.3
2011-04,2.30,29.3,39.7,50.2
2011-05,3.12,33.4,43.9,54.4
2011-06,2.96,41.6,54.3,67.1
2011-07,0.00,50.7,65.0,79.2
2011-08,0.00,53.1,67.6,82.0
2011-09,0.96,52.4,66.6,80.8
2011-10,2.36,40.5,52.4,64.3
2011-11,1.12,30.4,38.8,47.1
2011-12,0.13,27.0,37.2,47.4
2012-01,5.20,28.6,38.1,47.6
2012-02,1.38,26.6,36.7,46.9
2012-03,12.85,27.0,34.8,42.5
2012-04,5.75,32.5,42.2,51.9
2012-05,0.30,40.9,52.4,64.0
2012-06,0.86,45.0,57.0,69.1
2012-07,0.00,55.0,66.8,78.6
2012-08,0.04,58.4,70.7,83.0
2012-09,0.00,54.0,66.3,78.6
2012-10,2.13,42.9,53.1,63.4
2012-11,8.17,34.8,42.2,49.6
2012-12,13.91,25.1,31.2,37.3
2013-01,1.53,23.8,34.0,44.1
2013-02,0.65,27.0,36.5,46.1
2013-03,3.04,32.7,42.1,51.5
2013-04,1.22,35.6,46.1,56.6
2013-05,1.12,41.0,51.5,62.0
2013-06,0.88,48.8,60.6,72.5
2013-07,0.20,58.4,70.7,82.9
2013-08,0.16,53.7,65.5,77.3
2013-09,2.44,47.3,58.4,69.5
2013-10,0.73,38.7,48.9,59.1
2013-11,1.05,33.8,42.8,51.8
2013-12,0.44,25.0,36.0,47.0
2014-01,0.78,32.0,41.7,51.5
2014-02,7.63,29.0,36.7,44.3
2014-03,8.98,32.5,41.0,49.4
2014-04,1.58,34.8,45.2,55.6
2014-05,0.32,40.5,52.3,64.2
2014-06,0.00,48.5,60.9,73.2
2014-07,0.17,58.8,71.2,83.6
2014-08,1.20,55.5,66.4,77.3
2014-09,0.86,51.6,62.8,74.0
2014-10,1.45,43.9,54.0,64.1
2014-11,2.20,34.8,42.8,50.8
2014-12,12.35,30.2,35.7,41.2
2015-01,0.09,32.8,41.1,49.4
2015-02,6.18,34.7,43.7,52.7
2015-03,0.88,35.7,45.4,55.1
2015-04,1.53,33.2,44.1,55.1
2015-05,1.47,39.4,49.8,60.2
2015-06,0.27,53.0,65.0,77.0
2015-07,1.28,54.2,66.2,78.1
2015-08,0.22,55.8,67.7,79.7
2015-09,0.18,50.8,62.9,75.0
2015-10,1.43,45.4,55.2,65.1
2015-11,2.70,29.0,37.4,45.8
2015-12,7.42,24.8,31.2,37.5
2016-01,11.68,26.7,32.6,38.5
2016-02,2.63,32.8,42.1,51.4
2016-03,16.61,31.4,39.2,46.9
2016-04,1.80,35.9,46.1,56.4
2016-05,2.10,39.0,49.6,60.2
2016-06,0.71,49.7,61.3,73.0
2016-07,0.00,55.0,67.1,79.1
2016-08,0.00,57.8,69.9,82.0
2016-09,0.05,49.6,61.8,74.0
2016-10,7.03,39.7,48.0,56.3
2016-11,3.55,33.9,41.2,48.4
2016-12,7.99,26.4,34.3,42.1
2017-01,20.34,24.1,31.2,38.3
2017-02,21.51,28.8,34.8,40.9
2017-03,5.73,32.5,40.7,48.9
2017-04,7.40,31.4,40.2,49.1
2017-05,0.38,41.6,53.4,65.1
2017-06,0.58,49.9,61.0,72.0
2017-07,0.00,58.8,70.5,82.3
2017-08,0.18,60.5,71.8,83.1
2017-09,0.66,49.9,60.7,71.6
2017-10,0.63,40.7,51.4,62.2
2017-11,7.95,34.7,40.9,47.2
2017-12,0.56,29.2,39.2,49.2
2018-01,6.32,32.4,39.0,45.7
2018-02,0.68,26.0,35.3,44.6
2018-03,12.88,26.5,34.3,42.1
2018-04,3.59,34.2,44.1,54.0
2018-05,1.95,42.1,52.5,63.0
2018-06,0.31,47.7,60.1,72.5
