PRISM Time Series Data
Location:  Lat: 40.6736   Lon: -120.5943   Elev: 6476ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1981-01,2.82,22.3,32.5,42.8
1981-02,1.28,20.0,31.4,42.8
1981-03,1.95,22.4,33.1,43.8
1981-04,0.94,26.6,40.6,54.7
1981-05,1.75,32.1,46.3,60.5
1981-06,0.21,40.4,56.7,73.0
1981-07,0.00,43.0,61.9,80.9
1981-08,0.00,43.7,63.3,83.0
1981-09,0.93,38.7,56.2,73.7
1981-10,3.52,28.4,40.9,53.4
1981-11,6.62,26.5,36.1,45.7
1981-12,3.25,23.5,31.8,40.0
1982-01,2.00,13.6,24.3,35.0
1982-02,1.53,17.9,29.3,40.7
1982-03,2.58,19.9,29.4,39.0
1982-04,1.91,20.9,33.0,45.1
1982-05,0.29,30.4,46.3,62.2
1982-06,0.81,36.6,51.5,66.5
1982-07,0.78,43.7,59.8,75.9
1982-08,0.35,42.7,60.4,78.1
1982-09,1.63,37.2,50.9,64.5
1982-10,2.61,29.4,41.7,54.0
1982-11,3.15,21.1,31.0,40.9
1982-12,2.87,17.1,26.5,35.8
1983-01,3.59,20.0,30.2,40.3
1983-02,3.84,22.2,30.2,38.2
1983-03,4.10,24.1,31.1,38.1
1983-04,1.93,22.2,32.6,43.0
1983-05,0.60,30.4,44.9,59.5
1983-06,0.96,36.6,51.7,66.8
1983-07,0.02,39.4,56.2,73.1
1983-08,1.22,43.9,59.9,75.9
1983-09,0.88,39.4,54.9,70.4
1983-10,1.45,32.1,45.8,59.4
1983-11,5.00,24.6,32.2,39.8
1983-12,4.56,21.8,28.4,35.0
1984-01,0.27,18.7,29.9,41.1
1984-02,1.53,18.0,29.5,40.9
1984-03,0.90,23.4,35.9,48.4
1984-04,1.12,23.0,35.3,47.6
1984-05,0.61,32.8,47.3,61.9
1984-06,0.69,36.1,51.3,66.6
1984-07,0.69,46.5,64.3,82.1
1984-08,1.76,44.6,61.8,79.1
1984-09,0.60,39.8,55.4,71.0
1984-10,2.30,27.5,39.4,51.3
1984-11,4.21,23.2,30.8,38.5
1984-12,0.80,14.5,24.6,34.6
1985-01,0.81,16.3,27.6,38.9
1985-02,1.29,16.2,28.7,41.1
1985-03,1.87,17.1,28.7,40.4
1985-04,0.10,27.2,42.0,56.8
1985-05,0.44,29.0,44.9,60.9
1985-06,0.19,40.9,57.4,73.9
1985-07,0.28,48.7,65.1,81.6
1985-08,0.16,43.9,60.1,76.3
1985-09,2.53,36.4,49.4,62.3
1985-10,0.58,30.0,43.7,57.3
1985-11,2.31,19.3,29.4,39.4
1985-12,1.38,18.9,29.0,39.1
1986-01,2.68,24.4,33.8,43.3
1986-02,8.48,23.5,31.8,40.1
1986-03,2.72,25.7,37.2,48.8
1986-04,1.44,26.0,38.1,50.3
1986-05,1.70,31.3,45.7,60.0
1986-06,0.32,40.9,56.8,72.7
1986-07,0.32,43.5,59.5,75.6
1986-08,0.08,45.3,63.7,82.1
1986-09,2.70,34.9,47.8,60.7
1986-10,0.62,30.3,44.5,58.7
1986-11,0.34,24.2,38.1,51.9
1986-12,0.56,19.5,30.4,41.3
1987-01,2.46,15.2,25.6,36.0
1987-02,1.41,18.6,29.6,40.6
1987-03,1.77,21.1,31.8,42.5
1987-04,0.50,28.9,44.0,59.2
1987-05,1.52,34.8,48.7,62.7
1987-06,0.38,40.3,56.7,73.0
1987-07,2.50,41.8,57.6,73.4
1987-08,0.00,45.2,62.5,79.8
1987-09,0.00,41.9,58.3,74.7
1987-10,0.24,37.6,52.0,66.4
1987-11,0.85,24.0,35.0,45.9
1987-12,2.83,17.5,24.9,32.3
1988-01,2.57,17.8,26.5,35.2
1988-02,0.24,20.2,33.3,46.3
1988-03,0.47,21.2,34.1,47.1
1988-04,1.33,27.8,39.9,52.1
1988-05,0.81,29.3,43.4,57.4
1988-06,0.74,40.9,55.0,69.1
1988-07,0.24,52.0,67.7,83.4
1988-08,0.30,50.8,66.3,81.9
1988-09,0.07,44.2,58.6,73.0
1988-10,0.29,36.3,52.6,68.9
1988-11,4.21,24.4,33.0,41.6
1988-12,1.36,16.0,26.4,36.9
1989-01,1.55,11.9,24.3,36.7
1989-02,1.31,12.3,22.8,33.3
1989-03,3.41,23.2,32.0,40.7
1989-04,0.60,28.8,42.6,56.3
1989-05,1.64,30.6,43.9,57.2
1989-06,1.13,42.0,55.7,69.5
1989-07,0.00,44.7,61.7,78.8
1989-08,0.58,43.4,58.6,73.8
1989-09,1.59,40.5,54.9,69.2
1989-10,2.12,31.3,43.7,56.1
1989-11,1.44,22.8,36.6,50.3
1989-12,0.00,18.5,32.1,45.7
1990-01,1.72,16.4,27.1,37.8
1990-02,1.51,11.5,23.4,35.2
1990-03,0.98,22.5,34.7,46.8
1990-04,0.77,29.3,43.1,56.9
1990-05,2.49,30.5,43.2,55.8
1990-06,0.37,38.9,53.3,67.7
1990-07,0.31,48.5,64.2,79.9
1990-08,0.83,46.5,61.7,76.9
1990-09,0.49,42.6,57.5,72.3
1990-10,0.52,33.5,47.9,62.3
1990-11,0.70,22.8,35.0,47.3
1990-12,0.90,10.4,22.0,33.6
1991-01,0.40,16.5,29.1,41.6
1991-02,1.03,26.1,37.5,48.9
1991-03,4.54,19.2,28.0,36.8
1991-04,1.41,23.7,35.6,47.4
1991-05,1.97,29.3,41.1,52.9
1991-06,0.47,36.0,50.6,65.1
1991-07,1.53,49.0,65.1,81.2
1991-08,0.36,45.8,61.8,77.7
1991-09,0.25,44.7,60.3,76.0
1991-10,0.56,33.8,48.9,64.1
1991-11,1.66,24.7,36.5,48.3
1991-12,1.12,18.7,29.5,40.3
1992-01,0.48,17.4,28.9,40.4
1992-02,1.05,25.6,34.1,42.5
1992-03,1.29,24.2,35.9,47.6
1992-04,0.54,29.4,43.4,57.4
1992-05,0.27,36.2,53.1,69.9
1992-06,0.84,43.8,57.7,71.5
1992-07,0.57,45.7,61.1,76.6
1992-08,0.16,47.2,64.1,81.0
1992-09,0.03,39.5,56.1,72.7
1992-10,1.72,36.2,49.4,62.6
1992-11,0.51,23.6,34.2,44.9
1992-12,4.88,15.0,24.4,33.8
1993-01,5.66,14.0,23.3,32.7
1993-02,2.72,16.3,25.1,33.9
1993-03,1.44,26.3,36.8,47.3
1993-04,1.80,25.8,37.2,48.6
1993-05,0.89,33.4,46.6,59.7
1993-06,1.62,37.3,50.9,64.4
1993-07,0.07,41.7,57.5,73.3
1993-08,0.62,44.2,60.0,75.7
1993-09,0.18,42.6,57.4,72.3
1993-10,2.50,36.9,47.9,59.0
1993-11,0.77,20.9,33.5,46.1
1993-12,1.72,18.4,27.9,37.3
1994-01,0.56,19.6,31.0,42.5
1994-02,2.34,16.9,26.9,36.9
1994-03,1.18,24.1,37.3,50.5
1994-04,0.72,27.1,40.0,53.0
1994-05,2.30,35.4,47.6,59.7
1994-06,0.21,38.6,54.5,70.4
1994-07,0.00,52.1,67.7,83.3
1994-08,0.00,46.7,63.6,80.4
1994-09,0.31,44.8,58.6,72.5
1994-10,0.47,31.1,44.0,56.9
1994-11,3.08,17.4,26.0,34.7
1994-12,2.30,18.0,26.8,35.7
1995-01,6.36,22.9,28.7,34.4
1995-02,1.38,24.6,37.4,50.2
1995-03,6.21,22.0,31.4,40.7
1995-04,3.21,24.8,35.4,45.9
1995-05,2.86,32.9,44.1,55.3
1995-06,2.18,38.8,50.9,63.1
1995-07,0.36,45.9,60.4,75.0
1995-08,0.00,47.2,62.1,76.9
1995-09,0.00,44.5,59.0,73.5
1995-10,0.10,32.8,47.7,62.6
1995-11,0.22,30.4,42.2,53.9
1995-12,4.86,24.5,31.7,39.0
1996-01,4.78,22.6,31.0,39.4
1996-02,4.00,23.8,32.4,41.1
1996-03,1.92,22.8,34.0,45.2
1996-04,1.75,26.9,38.6,50.3
1996-05,3.31,31.0,44.0,57.0
1996-06,0.26,41.2,56.0,70.8
1996-07,0.52,52.1,67.4,82.7
1996-08,0.13,49.5,65.2,80.9
1996-09,0.19,40.7,55.6,70.4
1996-10,1.01,33.2,45.7,58.2
1996-11,1.65,28.1,36.6,45.2
1996-12,6.83,24.0,30.4,36.8
1997-01,6.53,22.1,29.9,37.6
1997-02,0.36,20.3,30.5,40.6
1997-03,0.77,25.5,37.0,48.5
1997-04,1.17,27.4,38.4,49.3
1997-05,0.75,36.4,50.8,65.2
1997-06,0.96,40.1,53.4,66.8
1997-07,1.06,47.6,62.1,76.6
1997-08,0.07,47.8,62.7,77.6
1997-09,1.02,40.9,55.0,69.2
1997-10,1.45,32.6,44.8,56.9
1997-11,1.54,29.4,37.3,45.2
1997-12,1.86,19.0,27.5,36.0
1998-01,4.55,24.7,31.7,38.7
1998-02,3.98,21.9,27.7,33.4
1998-03,1.87,22.9,32.9,43.0
1998-04,1.30,25.5,35.7,45.9
1998-05,4.15,30.5,39.5,48.4
1998-06,2.58,39.6,51.4,63.1
1998-07,1.18,49.2,65.1,81.0
1998-08,0.29,49.4,65.3,81.2
1998-09,1.31,45.1,58.0,70.9
1998-10,0.56,31.5,43.8,56.1
1998-11,3.96,24.9,32.7,40.5
1998-12,2.20,17.0,27.0,37.0
1999-01,1.94,23.1,32.3,41.5
1999-02,3.73,19.1,28.0,36.9
1999-03,0.94,21.6,32.1,42.6
1999-04,0.85,25.3,36.2,47.1
1999-05,0.26,33.1,46.3,59.5
1999-06,0.81,40.3,54.2,68.1
1999-07,0.02,48.9,63.8,78.7
1999-08,0.34,46.6,61.1,75.7
1999-09,0.00,44.4,59.3,74.2
1999-10,1.40,37.3,51.1,65.0
1999-11,0.74,29.4,39.9,50.4
1999-12,0.60,20.7,31.2,41.8
2000-01,4.76,21.6,29.1,36.7
2000-02,2.52,25.0,31.8,38.6
2000-03,1.43,23.6,34.8,46.0
2000-04,1.30,30.3,42.4,54.5
2000-05,0.96,34.8,47.6,60.4
2000-06,0.20,43.2,58.7,74.2
2000-07,0.34,45.6,61.5,77.5
2000-08,0.00,48.9,64.9,81.0
2000-09,0.54,40.8,54.8,68.9
2000-10,1.73,33.2,45.3,57.5
2000-11,0.88,22.4,32.9,43.4
2000-12,0.53,24.3,33.6,43.0
2001-01,0.75,18.0,28.4,38.7
2001-02,1.14,18.4,27.0,35.7
2001-03,1.09,25.6,37.3,49.0
2001-04,1.31,22.8,35.3,47.8
2001-05,0.00,38.8,54.3,69.8
2001-06,0.13,40.9,56.4,71.8
2001-07,0.21,49.4,64.5,79.7
2001-08,0.13,49.4,66.1,82.8
2001-09,0.60,44.3,59.0,73.8
2001-10,0.31,37.9,51.7,65.4
2001-11,1.79,27.4,36.2,44.9
2001-12,3.20,20.6,27.1,33.7
2002-01,1.46,17.4,26.8,36.2
2002-02,1.02,21.9,32.9,44.0
2002-03,1.08,19.7,31.5,43.4
2002-04,1.51,29.0,41.3,53.6
2002-05,0.50,32.3,45.7,59.0
2002-06,0.11,41.8,57.7,73.6
2002-07,0.70,51.3,67.8,84.3
2002-08,0.00,47.9,63.6,79.3
2002-09,0.00,43.3,58.5,73.8
2002-10,0.00,32.6,46.9,61.1
2002-11,2.31,27.0,37.6,48.2
2002-12,4.23,23.4,30.6,37.9
2003-01,2.70,28.9,37.2,45.6
2003-02,0.97,20.8,31.3,41.8
2003-03,2.51,24.4,34.5,44.7
2003-04,3.49,24.5,33.4,42.2
2003-05,1.26,33.7,46.7,59.7
2003-06,0.15,43.4,59.5,75.6
2003-07,0.42,50.5,67.6,84.6
2003-08,1.56,48.3,62.7,77.1
2003-09,0.12,45.0,60.4,75.8
2003-10,0.00,37.3,52.3,67.3
2003-11,1.33,23.0,30.8,38.5
2003-12,4.61,23.4,29.7,36.0
2004-01,1.02,20.5,29.2,37.9
2004-02,2.58,19.7,27.9,36.2
2004-03,0.41,29.0,41.2,53.4
2004-04,0.28,29.1,41.7,54.4
2004-05,0.96,33.8,47.4,61.0
2004-06,0.71,42.1,57.3,72.5
2004-07,0.22,50.5,65.8,81.0
2004-08,0.20,49.0,63.7,78.3
2004-09,0.20,41.6,56.6,71.5
2004-10,2.83,32.9,45.1,57.4
2004-11,2.04,25.7,35.1,44.4
2004-12,2.12,23.6,32.7,41.8
2005-01,2.08,21.1,30.2,39.3
2005-02,0.71,23.4,32.5,41.6
2005-03,1.37,25.8,36.5,47.1
2005-04,1.58,26.7,37.6,48.4
2005-05,2.97,35.3,45.9,56.4
2005-06,0.87,36.5,49.7,63.0
2005-07,0.00,51.9,67.7,83.4
2005-08,0.00,49.2,65.3,81.4
2005-09,0.44,39.0,53.8,68.5
2005-10,0.61,33.7,46.8,59.8
2005-11,1.71,28.7,38.3,47.9
2005-12,5.93,24.3,31.6,38.9
2006-01,3.87,22.5,30.0,37.5
2006-02,3.09,19.7,31.5,43.2
2006-03,2.67,18.6,26.9,35.1
2006-04,3.77,28.6,37.6,46.7
2006-05,1.05,36.0,49.3,62.5
2006-06,0.63,43.9,58.9,73.9
2006-07,0.04,51.8,67.8,83.8
2006-08,0.00,46.3,62.4,78.4
2006-09,0.00,41.6,57.0,72.4
2006-10,0.23,31.9,45.7,59.5
2006-11,1.59,26.7,35.6,44.4
2006-12,1.41,21.5,30.5,39.6
2007-01,0.43,17.3,28.6,39.8
2007-02,3.33,23.8,32.6,41.3
2007-03,0.55,26.7,39.3,51.9
2007-04,1.12,28.6,40.7,52.8
2007-05,0.38,35.5,49.8,64.2
2007-06,0.47,41.9,57.0,72.1
2007-07,0.21,48.7,65.5,82.3
2007-08,0.32,48.9,64.5,80.1
2007-09,0.97,40.2,54.3,68.5
2007-10,1.56,32.4,43.5,54.6
2007-11,0.32,28.2,39.1,49.9
2007-12,1.42,18.0,26.3,34.5
2008-01,3.57,17.7,25.6,33.4
2008-02,1.84,20.1,30.8,41.6
2008-03,0.63,22.1,33.3,44.5
2008-04,0.45,24.1,36.9,49.8
2008-05,1.49,34.9,47.6,60.3
2008-06,0.00,40.2,55.8,71.4
2008-07,0.15,50.1,66.3,82.4
2008-08,0.04,50.3,66.2,82.0
2008-09,0.00,45.0,60.1,75.3
2008-10,0.37,35.1,48.0,60.9
2008-11,1.75,31.1,40.6,50.1
2008-12,1.95,19.7,28.9,38.2
2009-01,0.97,22.4,33.3,44.2
2009-02,2.49,22.9,31.1,39.4
2009-03,2.65,21.8,32.6,43.4
2009-04,1.11,26.9,38.3,49.7
2009-05,1.49,37.7,51.2,64.8
2009-06,1.68,41.9,53.9,65.9
2009-07,0.04,50.3,65.9,81.5
2009-08,0.27,48.7,63.7,78.7
2009-09,0.02,47.2,62.1,77.0
2009-10,1.84,32.0,43.4,54.9
2009-11,1.01,26.7,36.9,47.1
2009-12,1.93,17.1,27.0,36.9
2010-01,3.55,26.0,32.6,39.2
2010-02,1.05,24.2,33.0,41.8
2010-03,1.72,22.5,33.8,45.0
2010-04,2.15,24.6,35.1,45.5
2010-05,1.04,28.6,40.3,52.0
2010-06,0.18,41.5,54.6,67.6
2010-07,0.08,49.3,65.4,81.5
2010-08,1.72,46.7,61.8,76.9
2010-09,0.10,43.5,58.3,73.1
2010-10,3.55,38.2,48.4,58.7
2010-11,1.23,24.1,33.5,42.9
2010-12,5.27,25.4,31.6,37.9
2011-01,0.47,21.6,32.4,43.3
2011-02,3.11,18.3,28.3,38.3
2011-03,3.76,24.2,31.5,38.8
2011-04,1.78,25.4,36.1,46.9
2011-05,2.00,30.4,40.9,51.4
2011-06,1.74,39.4,51.9,64.4
2011-07,0.00,47.2,62.6,77.9
2011-08,0.00,49.5,64.8,80.2
2011-09,0.27,48.3,62.9,77.4
2011-10,1.26,35.9,48.2,60.4
2011-11,0.52,25.1,33.9,42.8
2011-12,0.09,20.2,31.1,42.0
2012-01,2.17,22.7,33.0,43.3
2012-02,0.92,21.1,31.1,41.0
2012-03,2.83,23.5,32.6,41.7
2012-04,2.24,29.2,40.7,52.2
2012-05,0.51,34.3,48.6,62.8
2012-06,0.53,40.0,54.9,69.8
2012-07,0.04,49.1,64.9,80.6
2012-08,0.03,51.9,68.0,84.0
2012-09,0.00,46.8,62.5,78.3
2012-10,1.22,37.3,50.6,63.9
2012-11,3.70,30.0,38.8,47.6
2012-12,6.69,21.1,28.0,35.0
2013-01,0.85,14.1,25.8,37.5
2013-02,0.30,20.2,31.4,42.7
2013-03,0.55,26.4,38.1,49.7
2013-04,0.98,29.6,41.8,54.0
2013-05,1.49,35.7,48.2,60.8
2013-06,0.51,43.2,57.8,72.3
2013-07,0.44,53.4,69.2,85.1
2013-08,0.20,49.0,63.7,78.5
2013-09,1.33,43.6,56.1,68.7
2013-10,0.49,31.8,45.0,58.1
2013-11,0.54,27.3,38.5,49.8
2013-12,0.18,16.9,29.2,41.5
2014-01,0.53,25.5,37.2,49.0
2014-02,3.21,25.8,34.1,42.4
2014-03,3.34,27.4,36.9,46.4
2014-04,0.91,29.2,41.8,54.5
2014-05,0.41,36.4,49.7,63.1
2014-06,0.11,42.9,57.7,72.5
2014-07,0.40,55.4,69.9,84.3
2014-08,0.61,50.8,64.2,77.5
2014-09,0.52,46.7,59.7,72.6
2014-10,1.30,37.4,50.0,62.6
2014-11,0.87,30.1,39.1,48.1
2014-12,5.30,28.0,33.1,38.2
