PRISM Time Series Data
Location:  Lat: 37.0562   Lon: -122.0018   Elev: 614ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1985-06,0.18,50.0,64.5,78.9
1985-07,0.16,52.5,68.2,83.8
1985-08,0.01,49.6,65.8,81.9
1985-09,0.62,50.3,64.9,79.5
1985-10,1.25,43.9,59.6,75.3
1985-11,6.79,39.5,50.8,62.1
1985-12,5.15,36.7,48.7,60.8
1986-01,7.32,42.7,52.9,63.2
1986-02,22.52,43.6,53.4,63.2
1986-03,11.25,43.7,56.7,69.7
1986-04,0.83,42.4,55.7,69.0
1986-05,0.46,43.7,58.8,74.0
1986-06,0.00,50.3,63.7,77.2
1986-07,0.00,50.5,65.0,79.4
1986-08,0.00,51.5,65.2,79.0
1986-09,1.52,48.7,62.4,76.2
1986-10,0.08,46.1,61.4,76.7
1986-11,0.09,40.4,55.6,70.7
1986-12,1.98,37.0,48.7,60.5
1987-01,3.90,36.8,47.5,58.2
1987-02,7.92,39.3,51.6,64.0
1987-03,5.35,40.2,53.0,65.8
1987-04,0.57,42.6,58.5,74.5
1987-05,0.00,48.3,61.2,74.1
1987-06,0.00,49.2,62.6,76.0
1987-07,0.00,49.3,62.2,75.1
1987-08,0.00,51.9,65.7,79.4
1987-09,0.00,50.4,66.1,81.8
1987-10,1.34,50.3,64.2,78.1
1987-11,2.71,42.6,54.5,66.4
1987-12,11.10,39.9,47.5,55.0
1988-01,4.80,38.7,49.2,59.6
1988-02,0.60,37.0,52.7,68.4
1988-03,0.15,39.5,55.7,71.9
1988-04,3.96,43.6,57.7,71.8
1988-05,0.95,43.9,58.9,74.0
1988-06,0.04,48.2,62.1,76.1
1988-07,0.00,51.8,67.3,82.9
1988-08,0.00,52.1,66.4,80.7
1988-09,0.00,49.2,65.2,81.2
1988-10,0.27,48.1,61.6,75.0
1988-11,5.36,44.0,54.2,64.3
1988-12,7.07,36.8,48.1,59.3
1989-01,1.90,34.6,46.9,59.3
1989-02,2.14,35.5,47.2,58.9
1989-03,8.49,43.5,54.4,65.3
1989-04,0.92,45.4,59.3,73.2
1989-05,0.09,45.0,59.0,73.0
1989-06,0.02,49.6,63.8,78.0
1989-07,0.00,49.1,66.0,83.0
1989-08,0.04,50.8,64.4,78.1
1989-09,1.13,49.7,64.3,78.9
1989-10,3.87,45.5,60.4,75.4
1989-11,1.79,41.1,55.9,70.6
1989-12,0.22,35.0,49.9,64.8
1990-01,4.70,37.8,49.4,61.0
1990-02,4.93,36.2,48.1,60.0
1990-03,1.81,40.3,53.0,65.7
1990-04,0.49,45.3,58.3,71.2
1990-05,4.61,45.1,58.1,71.1
1990-06,0.05,47.5,63.0,78.5
1990-07,0.00,52.6,67.2,81.9
1990-08,0.00,54.1,67.5,80.9
1990-09,0.25,49.2,65.7,82.2
1990-10,0.56,45.0,62.3,79.6
1990-11,0.49,39.6,53.9,68.2
1990-12,2.35,30.9,43.8,56.7
1991-01,0.60,36.0,48.1,60.1
1991-02,4.13,40.5,53.6,66.7
1991-03,18.17,39.2,49.4,59.5
1991-04,0.66,40.2,54.1,67.9
1991-05,0.12,43.8,56.8,69.9
1991-06,0.53,46.6,58.8,71.0
1991-07,0.00,52.5,65.3,78.2
1991-08,0.05,53.0,66.7,80.5
1991-09,0.02,50.7,65.8,81.0
1991-10,2.78,47.6,63.0,78.5
1991-11,1.82,41.3,55.2,69.1
1991-12,5.60,37.2,48.8,60.4
1992-01,3.23,36.0,48.6,61.1
1992-02,14.61,43.4,53.9,64.3
1992-03,6.00,45.5,55.7,65.8
1992-04,0.53,45.9,60.2,74.5
1992-05,0.00,49.2,61.7,74.2
1992-06,0.69,51.9,63.4,74.9
1992-07,0.00,54.6,68.3,82.0
1992-08,0.02,51.7,67.4,83.2
1992-09,0.00,50.4,66.4,82.5
1992-10,2.82,49.5,64.1,78.8
1992-11,0.30,42.2,55.3,68.5
1992-12,12.88,37.6,47.5,57.5
1993-01,17.31,38.4,47.5,56.7
1993-02,11.03,39.9,49.6,59.3
1993-03,3.16,44.2,56.2,68.1
1993-04,1.36,43.3,56.6,69.8
1993-05,1.21,48.2,60.9,73.6
1993-06,0.60,50.3,64.7,79.1
1993-07,0.00,51.5,65.0,78.5
1993-08,0.00,53.0,67.6,82.1
1993-09,0.00,49.6,65.2,80.8
1993-10,1.07,48.1,63.0,77.8
1993-11,2.55,40.1,53.8,67.5
1993-12,5.74,37.7,48.6,59.6
1994-01,3.27,37.8,50.3,62.9
1994-02,9.66,37.6,48.6,59.5
1994-03,0.91,42.0,55.6,69.3
1994-04,2.66,43.2,56.1,69.0
1994-05,1.98,46.4,58.3,70.2
1994-06,0.00,47.0,62.6,78.2
1994-07,0.00,50.8,63.2,75.6
1994-08,0.00,49.5,65.5,81.5
1994-09,0.03,50.6,65.5,80.4
1994-10,1.14,45.0,60.4,75.8
1994-11,7.64,37.3,48.6,60.0
1994-12,4.48,36.5,47.0,57.5
1995-01,25.39,43.5,50.4,57.3
1995-02,0.61,43.5,54.8,66.1
1995-03,16.96,42.7,53.2,63.7
1995-04,3.76,42.5,55.0,67.6
1995-05,2.72,47.2,57.3,67.3
1995-06,1.31,48.9,62.2,75.5
1995-07,0.00,53.1,68.0,83.0
1995-08,0.00,50.9,66.7,82.4
1995-09,0.00,50.5,66.3,82.1
1995-10,0.00,47.1,62.8,78.6
1995-11,0.26,45.0,58.4,71.9
1995-12,11.01,42.8,51.7,60.6
1996-01,12.06,41.1,51.2,61.3
1996-02,14.90,44.8,54.1,63.4
1996-03,4.86,42.3,55.2,68.1
1996-04,2.82,43.8,58.0,72.3
1996-05,4.14,46.6,60.5,74.4
1996-06,0.00,47.9,62.3,76.7
1996-07,0.00,52.1,67.6,83.1
1996-08,0.00,50.8,66.4,82.0
1996-09,0.00,48.8,65.2,81.7
1996-10,2.54,45.2,60.9,76.5
1996-11,8.07,43.7,55.0,66.3
1996-12,20.14,42.7,51.1,59.5
1997-01,19.46,42.4,50.8,59.3
1997-02,0.39,39.4,52.1,64.7
1997-03,1.11,40.2,55.6,70.9
1997-04,0.64,43.2,57.5,71.9
1997-05,0.23,47.8,63.8,79.9
1997-06,0.24,49.3,62.9,76.5
1997-07,0.00,52.2,65.5,78.7
1997-08,0.64,53.6,67.6,81.6
1997-09,0.14,52.6,69.7,86.7
1997-10,1.18,45.8,61.5,77.3
1997-11,10.99,46.0,56.9,67.8
1997-12,5.13,38.1,49.2,60.4
1998-01,16.05,43.8,51.8,59.8
1998-02,24.74,42.1,49.9,57.7
1998-03,5.08,42.7,54.2,65.7
1998-04,4.05,42.2,54.3,66.4
1998-05,5.29,45.4,55.8,66.2
1998-06,0.14,50.6,61.0,71.4
1998-07,0.00,52.2,65.7,79.2
1998-08,0.00,52.1,67.8,83.4
1998-09,0.20,52.8,66.5,80.3
1998-10,1.06,44.5,59.5,74.6
1998-11,6.88,42.1,52.9,63.6
1998-12,3.19,34.6,46.0,57.4
1999-01,9.47,38.2,49.6,61.1
1999-02,9.69,37.5,48.3,59.0
1999-03,5.64,38.7,49.9,61.2
1999-04,3.62,40.8,53.3,65.9
1999-05,0.08,43.1,56.2,69.2
1999-06,0.26,46.7,60.4,74.1
1999-07,0.00,50.8,64.8,78.9
1999-08,0.02,52.3,65.7,79.2
1999-09,0.22,50.6,65.4,80.2
1999-10,0.47,46.1,63.1,80.2
1999-11,5.01,44.6,55.7,66.8
1999-12,1.00,37.2,49.8,62.3
2000-01,15.95,41.8,50.5,59.3
2000-02,18.13,43.4,51.4,59.4
2000-03,3.09,40.5,53.0,65.5
2000-04,3.16,43.8,57.6,71.4
2000-05,1.28,47.1,60.9,74.8
2000-06,0.21,50.5,64.1,77.6
2000-07,0.00,50.3,64.0,77.8
2000-08,0.12,50.5,65.7,80.9
2000-09,0.68,50.6,66.0,81.3
2000-10,6.34,47.9,60.1,72.3
2000-11,1.62,37.9,50.8,63.7
2000-12,1.43,39.1,51.0,62.9
2001-01,8.29,35.9,47.4,58.9
2001-02,9.77,38.9,49.1,59.4
2001-03,4.55,42.7,55.0,67.2
2001-04,3.02,39.5,52.3,65.0
2001-05,0.00,47.2,63.0,78.9
2001-06,0.07,48.3,64.0,79.6
2001-07,0.00,52.4,65.2,78.0
2001-08,0.03,51.0,65.5,80.0
2001-09,0.14,49.8,64.5,79.2
2001-10,1.05,47.8,62.4,77.0
2001-11,8.45,44.7,55.4,66.0
2001-12,16.24,40.3,48.4,56.6
2002-01,3.60,35.9,46.7,57.5
2002-02,3.17,38.0,51.2,64.4
2002-03,4.77,38.5,51.8,65.1
2002-04,0.47,43.9,55.4,67.0
2002-05,1.18,43.7,57.4,71.0
2002-06,0.00,47.5,61.8,76.1
2002-07,0.00,50.5,64.7,78.9
2002-08,0.04,50.6,64.7,78.7
2002-09,0.00,49.5,66.2,82.9
2002-10,0.00,45.2,59.7,74.3
2002-11,5.72,42.4,56.4,70.3
2002-12,20.58,41.1,49.9,58.7
2003-01,2.37,44.1,54.8,65.4
2003-02,2.70,38.9,51.0,63.2
2003-03,2.26,40.3,54.0,67.7
2003-04,6.21,41.3,52.4,63.4
2003-05,1.01,45.6,59.0,72.4
2003-06,0.09,49.5,62.6,75.7
2003-07,0.00,51.8,66.8,81.9
2003-08,0.04,53.2,67.5,81.8
2003-09,0.02,51.7,67.7,83.7
2003-10,0.00,49.0,64.9,80.8
2003-11,3.69,41.7,52.5,63.4
2003-12,15.77,41.5,49.7,57.9
2004-01,4.46,39.0,48.9,58.9
2004-02,8.91,39.8,49.9,60.0
2004-03,1.12,43.1,58.9,74.8
2004-04,0.56,43.2,57.4,71.6
2004-05,0.10,45.2,59.8,74.3
2004-06,0.00,48.5,62.3,76.0
2004-07,0.01,52.7,65.4,78.2
2004-08,0.00,53.0,66.6,80.2
2004-09,0.15,49.0,67.2,85.4
2004-10,7.41,45.9,59.4,72.8
2004-11,3.16,41.5,53.0,64.6
2004-12,12.43,38.6,50.0,61.3
2005-01,7.77,39.8,50.0,60.2
2005-02,6.83,43.0,53.0,63.0
2005-03,8.86,44.4,56.0,67.6
2005-04,3.60,41.6,54.9,68.2
2005-05,2.12,47.5,59.8,72.0
2005-06,1.04,48.7,61.0,73.3
2005-07,0.00,52.8,66.4,80.0
2005-08,0.00,51.7,66.0,80.2
2005-09,0.35,48.2,63.3,78.4
2005-10,0.18,44.1,59.8,75.5
2005-11,1.85,42.0,56.4,70.8
2005-12,18.21,40.9,50.5,60.1
2006-01,7.93,38.5,49.1,59.8
2006-02,4.37,37.1,51.1,65.2
2006-03,11.55,38.8,48.7,58.5
2006-04,9.13,44.1,53.5,62.9
2006-05,0.81,46.4,59.6,72.9
2006-06,0.00,50.1,63.7,77.3
2006-07,0.00,53.0,68.6,84.3
2006-08,0.00,50.7,64.2,77.7
2006-09,0.00,48.4,64.0,79.7
2006-10,0.42,46.2,60.6,74.9
2006-11,3.36,42.2,54.4,66.6
2006-12,5.94,35.4,47.5,59.6
2007-01,0.71,31.5,45.6,59.8
2007-02,9.11,40.0,50.1,60.2
2007-03,0.42,40.5,55.2,70.0
2007-04,1.57,41.4,55.0,68.6
2007-05,0.67,44.8,58.4,71.9
2007-06,0.00,46.8,61.9,76.9
2007-07,0.00,51.2,66.0,80.7
2007-08,0.00,50.5,65.9,81.4
2007-09,0.39,50.5,65.5,80.4
2007-10,2.13,43.9,59.1,74.3
2007-11,0.67,42.8,56.0,69.2
2007-12,5.07,34.4,45.8,57.1
2008-01,16.69,36.0,46.2,56.4
2008-02,6.54,36.8,49.4,61.9
2008-03,0.34,38.7,53.7,68.6
2008-04,0.38,39.9,54.8,69.7
2008-05,0.00,44.6,58.8,73.0
2008-06,0.00,48.5,63.7,78.9
2008-07,0.00,51.9,66.0,80.1
2008-08,0.00,51.9,66.5,81.1
2008-09,0.00,50.7,67.1,83.5
2008-10,0.92,45.8,63.2,80.7
2008-11,4.72,46.1,57.5,68.9
2008-12,4.44,36.8,47.4,58.0
2009-01,1.89,38.9,51.9,64.8
2009-02,14.63,40.5,50.3,60.0
2009-03,3.97,40.6,52.9,65.2
2009-04,0.67,41.9,55.5,69.1
2009-05,1.42,47.7,59.9,72.2
2009-06,0.03,50.3,62.4,74.4
2009-07,0.00,51.4,66.1,80.7
2009-08,0.00,52.6,67.4,82.3
2009-09,0.30,52.4,68.9,85.4
2009-10,7.41,47.0,60.6,74.2
2009-11,0.48,40.5,54.3,68.1
2009-12,5.33,38.4,47.8,57.2
2010-01,11.68,41.9,50.6,59.2
2010-02,7.96,42.1,51.7,61.4
2010-03,3.96,39.4,53.1,66.7
2010-04,6.20,41.2,53.0,64.8
2010-05,1.00,43.3,56.2,69.2
2010-06,0.00,49.5,62.8,76.0
2010-07,0.04,51.5,63.9,76.2
2010-08,0.05,50.6,64.2,77.8
2010-09,0.00,50.6,67.2,83.8
2010-10,3.03,48.3,61.2,74.1
2010-11,4.83,41.1,53.3,65.5
2010-12,13.83,42.5,49.7,57.0
2011-01,2.39,39.1,50.7,62.3
2011-02,8.93,37.3,48.6,60.0
2011-03,12.72,41.5,51.5,61.4
2011-04,0.86,41.9,55.1,68.3
2011-05,2.65,43.3,56.4,69.6
2011-06,2.91,48.9,60.1,71.3
2011-07,0.00,52.0,65.2,78.3
2011-08,0.06,51.7,64.4,77.1
2011-09,0.02,51.0,66.4,81.8
2011-10,2.57,49.6,63.4,77.2
2011-11,3.15,40.7,52.3,64.0
2011-12,0.13,35.4,47.5,59.7
2012-01,5.75,37.1,50.4,63.7
2012-02,1.89,38.4,51.3,64.2
2012-03,11.49,39.7,52.6,65.6
2012-04,4.05,43.5,56.5,69.5
2012-05,0.03,45.1,59.5,73.9
2012-06,0.20,47.5,62.3,77.1
2012-07,0.01,51.7,65.4,79.0
2012-08,0.00,50.4,66.0,81.7
2012-09,0.00,48.4,64.7,81.0
2012-10,1.20,48.8,63.9,79.0
2012-11,7.85,44.9,56.6,68.3
2012-12,16.97,40.7,48.6,56.5
2013-01,1.14,34.8,47.9,60.9
2013-02,0.55,34.8,48.8,62.9
2013-03,1.82,40.8,56.0,71.2
2013-04,0.98,44.1,59.1,74.1
2013-05,0.03,46.3,61.9,77.4
2013-06,0.12,50.2,64.6,79.1
2013-07,0.01,53.8,67.2,80.6
2013-08,0.00,52.8,65.6,78.3
2013-09,0.59,51.8,67.3,82.9
2013-10,0.13,45.7,60.3,74.9
2013-11,0.92,42.7,55.7,68.7
2013-12,0.73,34.4,48.4,62.3
2014-01,0.06,39.5,55.0,70.5
2014-02,9.58,41.8,52.5,63.2
2014-03,4.31,44.0,57.3,70.5
2014-04,1.96,43.0,57.5,72.1
2014-05,0.02,46.7,63.5,80.3
2014-06,0.03,48.9,63.8,78.8
2014-07,0.10,54.8,68.8,82.8
2014-08,0.00,56.1,68.9,81.8
2014-09,0.98,53.9,67.0,80.1
2014-10,0.52,51.8,66.1,80.3
2014-11,3.89,46.8,57.0,67.2
2014-12,18.54,46.2,52.7,59.2
2015-01,0.00,40.0,54.0,68.1
2015-02,4.54,43.9,56.9,69.9
2015-03,0.77,44.3,59.9,75.5
2015-04,2.22,43.2,57.7,72.3
2015-05,0.34,45.9,56.8,67.7
2015-06,0.02,51.1,64.6,78.0
2015-07,0.00,54.4,66.7,79.0
2015-08,0.02,54.4,68.6,82.8
2015-09,0.00,52.8,69.4,86.0
2015-10,0.11,51.7,65.7,79.6
2015-11,3.45,40.2,51.8,63.4
2015-12,7.45,37.5,47.0,56.6
2016-01,13.79,43.2,50.4,57.6
2016-02,1.33,42.6,56.2,69.7
2016-03,13.00,43.3,53.4,63.5
2016-04,1.26,44.7,56.4,68.1
2016-05,0.52,47.9,58.9,69.9
2016-06,0.00,48.4,63.0,77.5
2016-07,0.00,49.4,63.8,78.3
2016-08,0.00,51.7,65.5,79.4
2016-09,0.05,49.8,64.2,78.7
2016-10,7.67,49.4,62.1,74.8
2016-11,3.60,45.8,56.9,68.0
2016-12,9.35,38.6,48.7,58.9
2017-01,24.29,39.3,48.0,56.7
2017-02,18.71,43.7,51.9,60.2
2017-03,5.81,43.1,56.0,68.8
2017-04,4.59,43.9,56.0,68.1
2017-05,0.07,47.1,59.7,72.2
2017-06,0.13,50.4,63.2,76.0
2017-07,0.00,51.5,65.1,78.7
2017-08,0.00,55.0,66.7,78.4
2017-09,0.06,54.2,71.1,88.0
2017-10,0.18,46.5,63.8,81.0
2017-11,5.37,46.0,56.4,66.8
2017-12,0.16,38.2,51.8,65.4
2018-01,6.78,43.0,52.4,61.9
2018-02,0.34,38.6,52.9,67.1
2018-03,10.73,40.1,51.5,62.9
2018-04,2.97,43.3,55.4,67.4
2018-05,0.10,47.2,57.9,68.6
2018-06,0.06,48.5,61.5,74.6
