PRISM Time Series Data
Location:  Lat: 37.7557   Lon: -122.4428   Elev: 472ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1997-01,9.68,46.7,51.8,56.9
1997-02,0.28,47.0,54.1,61.2
1997-03,0.49,46.5,55.7,65.0
1997-04,0.67,47.5,56.3,65.0
1997-05,0.24,52.4,61.3,70.2
1997-06,0.29,51.8,60.7,69.6
1997-07,0.00,53.3,61.6,70.0
1997-08,0.94,56.5,64.8,73.1
1997-09,0.04,57.5,67.6,77.6
1997-10,1.14,53.3,61.7,70.0
1997-11,7.52,52.9,58.7,64.5
1997-12,3.58,46.5,52.5,58.5
1998-01,11.24,48.4,52.9,57.4
1998-02,15.60,46.9,51.5,56.2
1998-03,2.57,47.8,54.5,61.2
1998-04,2.50,46.7,54.0,61.3
1998-05,3.67,50.5,55.8,61.1
1998-06,0.04,52.4,58.8,65.1
1998-07,0.00,52.7,59.8,66.9
1998-08,0.00,53.9,61.8,69.6
1998-09,0.04,54.6,62.4,70.3
1998-10,0.78,52.4,60.4,68.4
1998-11,3.92,49.2,54.7,60.3
1998-12,2.59,42.8,49.3,55.8
1999-01,4.33,45.2,50.9,56.6
1999-02,8.18,44.0,49.9,55.8
1999-03,3.41,44.2,50.2,56.1
1999-04,2.62,46.1,53.6,61.2
1999-05,0.09,47.0,53.5,60.0
1999-06,0.04,49.4,56.4,63.3
1999-07,0.00,51.8,58.9,66.0
1999-08,0.05,53.6,60.7,67.8
1999-09,0.08,53.2,61.7,70.2
1999-10,0.56,53.4,62.5,71.7
1999-11,2.95,51.1,57.3,63.5
1999-12,0.84,46.4,53.7,61.1
2000-01,7.48,47.3,52.2,57.1
2000-02,10.33,47.8,52.7,57.7
2000-03,2.71,46.3,53.0,59.8
2000-04,1.73,49.6,56.8,64.0
2000-05,1.50,49.7,57.4,65.0
2000-06,0.13,51.9,59.6,67.3
2000-07,0.00,51.6,58.1,64.5
2000-08,0.00,51.8,60.3,68.7
2000-09,0.24,55.7,64.6,73.5
2000-10,3.50,52.9,59.5,66.1
2000-11,0.97,46.8,53.2,59.6
2000-12,1.06,47.1,53.4,59.8
2001-01,4.11,44.5,50.9,57.2
2001-02,7.22,44.7,51.0,57.2
2001-03,1.56,47.4,54.6,61.8
2001-04,1.56,44.6,51.7,58.8
2001-05,0.00,50.8,60.3,69.9
2001-06,0.17,51.7,61.4,71.1
2001-07,0.00,52.5,60.1,67.6
2001-08,0.00,52.9,61.1,69.3
2001-09,0.16,52.6,60.7,68.8
2001-10,0.53,53.7,62.7,71.7
2001-11,5.75,50.9,57.9,64.9
2001-12,11.33,46.5,51.9,57.2
2002-01,2.34,44.0,50.2,56.4
2002-02,2.32,46.1,53.8,61.5
2002-03,3.19,46.1,53.4,60.7
2002-04,0.38,48.0,54.7,61.5
2002-05,0.99,48.0,54.9,61.8
2002-06,0.00,50.3,57.8,65.3
2002-07,0.00,52.1,59.6,67.2
2002-08,0.00,53.1,60.8,68.4
2002-09,0.00,53.2,62.6,72.1
2002-10,0.00,52.3,60.5,68.7
2002-11,3.05,51.4,58.9,66.4
2002-12,13.60,48.1,53.3,58.5
2003-01,3.26,49.7,55.5,61.3
2003-02,2.26,46.9,53.6,60.3
2003-03,1.85,48.4,55.3,62.2
2003-04,4.03,46.8,53.1,59.4
2003-05,1.05,49.6,57.2,64.7
2003-06,0.00,52.5,60.3,68.1
2003-07,0.00,52.1,59.7,67.3
2003-08,0.00,55.7,63.3,71.0
2003-09,0.00,55.5,65.1,74.7
2003-10,0.00,53.9,63.2,72.4
2003-11,1.88,48.9,54.8,60.7
2003-12,9.19,48.0,52.5,57.1
2004-01,3.38,46.3,51.2,56.1
2004-02,6.82,46.7,52.4,58.2
2004-03,0.98,50.0,59.0,68.0
2004-04,0.31,49.3,57.9,66.4
2004-05,0.10,50.8,57.7,64.5
2004-06,0.00,51.4,58.7,65.9
2004-07,0.00,54.1,60.7,67.4
2004-08,0.00,55.9,62.8,69.8
2004-09,0.48,55.9,65.5,75.1
2004-10,3.44,52.6,59.8,67.0
2004-11,1.90,49.5,55.9,62.2
2004-12,7.75,46.9,52.9,58.9
2005-01,5.21,45.0,50.0,55.0
2005-02,4.50,49.5,55.0,60.6
2005-03,5.27,49.5,56.6,63.6
2005-04,2.30,47.2,54.9,62.6
2005-05,2.14,52.1,58.3,64.5
2005-06,1.22,51.9,58.7,65.5
2005-07,0.00,53.7,60.8,67.9
2005-08,0.00,52.9,60.0,67.1
2005-09,0.00,52.5,60.2,67.8
2005-10,0.45,52.3,60.4,68.5
2005-11,2.05,51.4,59.4,67.4
2005-12,11.24,48.9,54.6,60.3
2006-01,5.96,46.7,52.4,58.0
2006-02,2.84,46.0,53.7,61.4
2006-03,8.76,44.1,49.7,55.4
2006-04,5.92,47.7,53.6,59.6
2006-05,0.48,49.3,57.1,64.9
2006-06,0.00,52.7,60.3,67.9
2006-07,0.00,53.9,62.1,70.2
2006-08,0.00,53.2,59.8,66.3
2006-09,0.00,52.1,60.7,69.3
2006-10,0.50,52.6,60.6,68.5
2006-11,2.64,50.2,55.9,61.7
2006-12,4.75,46.0,52.2,58.4
2007-01,0.81,43.3,49.9,56.6
2007-02,5.69,46.7,52.3,58.0
2007-03,0.61,47.0,55.7,64.3
2007-04,1.58,47.1,54.6,62.1
2007-05,0.48,49.4,57.0,64.5
2007-06,0.00,50.8,58.8,66.8
2007-07,0.04,53.9,61.1,68.3
2007-08,0.00,54.0,61.6,69.1
2007-09,0.13,55.9,63.4,70.9
2007-10,2.31,52.5,60.0,67.4
2007-11,1.27,50.5,57.1,63.7
2007-12,3.97,45.3,50.5,55.6
2008-01,9.54,44.4,49.2,54.1
2008-02,3.53,45.3,51.7,58.2
2008-03,0.29,46.6,53.6,60.6
2008-04,0.23,45.6,53.8,62.0
2008-05,0.00,49.4,57.0,64.6
2008-06,0.00,50.5,59.3,68.1
2008-07,0.00,53.5,60.3,67.2
2008-08,0.03,53.9,61.8,69.6
2008-09,0.00,54.6,63.6,72.7
2008-10,0.03,53.6,62.8,72.0
2008-11,3.14,52.9,58.8,64.8
2008-12,2.88,44.7,50.1,55.5
2009-01,0.97,46.7,53.5,60.3
2009-02,9.12,46.0,51.8,57.7
2009-03,3.10,46.3,52.7,59.2
2009-04,0.51,46.8,55.0,63.2
2009-05,1.59,49.2,57.0,64.8
2009-06,0.00,53.0,59.8,66.5
2009-07,0.03,52.4,59.3,66.1
2009-08,0.00,54.0,62.5,70.9
2009-09,0.35,53.4,63.2,73.0
2009-10,4.56,52.9,60.4,67.9
2009-11,0.69,49.5,56.8,64.1
2009-12,3.26,44.5,49.8,55.1
2010-01,7.88,47.1,51.5,55.9
2010-02,4.00,47.7,53.0,58.3
2010-03,2.91,46.7,53.8,61.0
2010-04,4.24,46.6,53.5,60.3
2010-05,1.41,47.8,54.8,61.7
2010-06,0.06,51.2,58.7,66.1
2010-07,0.00,52.0,58.1,64.2
2010-08,0.00,51.9,59.0,66.1
2010-09,0.02,53.9,63.5,73.2
2010-10,1.44,53.3,60.4,67.6
2010-11,3.08,49.2,55.6,61.9
2010-12,8.26,48.3,52.6,56.9
2011-01,1.36,45.6,51.3,57.1
2011-02,4.81,44.2,50.6,57.0
2011-03,7.78,46.6,52.1,57.6
2011-04,0.69,47.2,54.2,61.2
2011-05,1.11,47.9,54.6,61.3
2011-06,2.35,50.0,57.3,64.7
2011-07,0.11,52.4,59.6,66.8
2011-08,0.00,52.6,59.4,66.1
2011-09,0.00,53.3,62.4,71.5
2011-10,1.56,55.0,62.7,70.5
2011-11,1.90,48.1,53.9,59.8
2011-12,0.19,44.7,51.3,57.9
2012-01,3.15,45.4,52.3,59.2
2012-02,1.03,45.8,52.5,59.1
2012-03,7.90,45.3,51.9,58.4
2012-04,3.23,47.9,55.0,62.1
2012-05,0.07,48.2,56.0,63.7
2012-06,0.09,50.2,58.5,66.9
2012-07,0.00,51.8,59.0,66.3
2012-08,0.00,51.9,59.2,66.5
2012-09,0.00,51.2,58.4,65.7
2012-10,1.42,54.1,62.1,70.2
2012-11,5.35,51.8,57.6,63.5
2012-12,9.54,47.3,51.8,56.4
2013-01,0.50,43.9,49.9,56.0
2013-02,0.68,44.2,51.3,58.4
2013-03,0.86,46.1,53.9,61.7
2013-04,1.32,48.4,57.0,65.5
2013-05,0.11,50.5,58.3,66.2
2013-06,0.44,52.1,59.9,67.7
2013-07,0.01,53.1,59.8,66.6
2013-08,0.09,54.4,61.6,68.8
2013-09,0.65,55.1,63.3,71.4
2013-10,0.00,51.0,59.7,68.5
2013-11,1.38,50.0,57.3,64.5
2013-12,0.37,43.6,51.2,58.9
2014-01,0.16,47.5,55.9,64.3
2014-02,7.29,47.9,53.4,58.9
2014-03,3.13,50.4,57.4,64.3
2014-04,2.67,48.6,56.2,63.9
2014-05,0.07,52.0,60.4,68.7
2014-06,0.01,51.3,59.2,67.2
2014-07,0.12,55.6,62.7,69.9
2014-08,0.00,56.3,62.7,69.1
2014-09,0.39,57.4,64.6,71.7
2014-10,0.42,56.7,65.1,73.5
2014-11,2.64,53.2,59.2,65.3
2014-12,13.02,51.8,56.0,60.1
2015-01,0.01,47.9,54.7,61.5
2015-02,2.19,51.4,58.6,65.9
2015-03,0.14,50.8,58.9,67.0
2015-04,1.69,48.5,55.8,63.0
2015-05,0.18,49.7,55.2,60.7
2015-06,0.09,52.2,59.7,67.2
2015-07,0.08,57.0,63.5,70.0
2015-08,0.03,58.1,65.3,72.6
2015-09,0.15,56.2,66.0,75.9
2015-10,0.08,56.8,64.9,73.0
2015-11,1.85,48.7,55.6,62.5
2015-12,5.37,46.2,51.1,55.9
2016-01,7.65,49.0,53.0,57.0
2016-02,0.95,49.2,57.1,65.0
2016-03,7.72,49.9,55.7,61.4
2016-04,1.61,51.1,58.3,65.5
2016-05,0.19,51.2,58.1,65.1
2016-06,0.00,51.9,60.5,69.1
2016-07,0.00,51.8,59.5,67.2
2016-08,0.08,53.4,60.1,66.7
2016-09,0.00,53.6,62.4,71.1
2016-10,3.73,54.5,61.4,68.3
2016-11,2.92,52.3,58.1,63.9
2016-12,4.97,45.4,51.0,56.5
2017-01,9.84,45.1,50.1,55.1
2017-02,9.41,48.6,53.3,58.0
2017-03,4.32,48.4,55.4,62.5
2017-04,3.36,49.1,56.5,63.8
2017-05,0.00,49.8,57.8,65.8
2017-06,0.08,52.1,60.2,68.2
2017-07,0.00,52.3,60.4,68.6
2017-08,0.01,55.0,61.7,68.4
2017-09,0.29,57.8,67.4,77.1
2017-10,0.20,52.5,62.6,72.7
2017-11,3.71,51.4,57.4,63.3
2017-12,0.17,45.8,53.3,60.7
2018-01,5.25,47.8,53.4,59.0
2018-02,0.13,46.1,54.3,62.6
2018-03,5.64,45.7,52.7,59.7
2018-04,4.19,47.9,55.0,62.1
2018-05,0.10,50.1,56.2,62.2
2018-06,0.00,50.9,58.9,66.9
