PRISM Time Series Data
Location:  Lat: 38.5284   Lon: -122.8871   Elev: 190ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1984-04,1.74,42.5,56.4,70.2
1984-05,0.25,49.1,65.8,82.4
1984-06,0.28,50.6,67.6,84.7
1984-07,0.00,54.5,72.0,89.5
1984-08,0.20,52.4,70.3,88.2
1984-09,0.13,53.1,73.1,93.1
1984-10,2.52,47.3,60.4,73.5
1984-11,14.91,42.2,51.5,60.7
1984-12,2.61,35.7,45.6,55.5
1985-01,1.40,34.3,44.2,54.2
1985-02,4.24,37.6,51.8,66.1
1985-03,6.80,39.3,50.5,61.6
1985-04,0.30,46.2,59.6,73.1
1985-05,0.03,44.6,59.7,74.8
1985-06,0.01,52.7,68.4,84.1
1985-07,0.06,52.6,69.1,85.6
1985-08,0.00,50.2,65.8,81.4
1985-09,1.39,50.0,63.8,77.6
1985-10,1.78,45.4,60.7,75.9
1985-11,5.47,39.6,50.4,61.2
1985-12,4.78,33.9,43.8,53.7
1986-01,9.82,42.5,50.9,59.2
1986-02,23.86,44.6,53.7,62.7
1986-03,9.34,44.9,56.9,68.9
1986-04,0.88,44.3,56.8,69.4
1986-05,0.81,46.9,61.0,75.1
1986-06,0.00,52.8,66.5,80.2
1986-07,0.00,51.4,67.1,82.7
1986-08,0.00,51.6,66.4,81.1
1986-09,2.12,48.5,61.4,74.4
1986-10,0.66,47.4,61.3,75.3
1986-11,0.27,40.1,55.6,71.0
1986-12,2.88,36.8,47.3,57.8
1987-01,6.12,36.8,46.7,56.6
1987-02,6.69,39.7,51.4,63.0
1987-03,7.74,41.1,52.6,64.2
1987-04,0.22,43.8,59.5,75.3
1987-05,0.12,49.1,63.8,78.5
1987-06,0.01,50.9,65.4,80.0
1987-07,0.00,50.7,65.5,80.2
1987-08,0.00,51.6,66.1,80.6
1987-09,0.00,49.5,65.7,82.0
1987-10,1.98,50.1,64.6,79.0
1987-11,4.18,42.5,53.9,65.2
1987-12,11.93,40.1,47.8,55.5
1988-01,9.53,38.5,47.9,57.2
1988-02,0.63,38.4,53.2,68.0
1988-03,0.11,41.2,56.4,71.6
1988-04,2.57,44.9,57.7,70.5
1988-05,0.90,46.3,60.3,74.2
1988-06,0.42,50.9,65.7,80.4
1988-07,0.00,54.1,71.3,88.5
1988-08,0.00,52.9,67.4,81.8
1988-09,0.00,48.3,65.5,82.6
1988-10,0.26,48.1,62.2,76.3
1988-11,6.86,44.7,53.9,63.2
1988-12,4.85,36.0,47.9,59.8
1989-01,1.66,34.1,45.8,57.5
1989-02,1.31,35.1,46.5,58.0
1989-03,12.43,44.2,53.2,62.2
1989-04,1.44,46.7,59.6,72.6
1989-05,0.18,47.2,61.1,75.0
1989-06,0.30,51.4,65.4,79.4
1989-07,0.00,50.2,69.1,88.0
1989-08,0.00,51.8,66.9,81.9
1989-09,2.74,50.4,64.3,78.2
1989-10,4.33,46.1,60.4,74.7
1989-11,2.10,40.0,54.6,69.3
1989-12,0.00,33.6,46.3,59.1
1990-01,7.77,37.2,47.8,58.3
1990-02,4.17,35.9,47.4,58.9
1990-03,1.84,42.0,53.8,65.5
1990-04,0.31,47.8,59.6,71.4
1990-05,6.32,47.4,60.5,73.7
1990-06,0.00,51.8,66.8,81.8
1990-07,0.00,53.0,68.2,83.4
1990-08,0.00,54.1,68.9,83.7
1990-09,0.23,51.1,68.1,85.2
1990-10,0.71,47.8,64.8,81.8
1990-11,0.55,40.8,54.6,68.4
1990-12,1.25,29.7,43.4,57.2
1991-01,1.18,34.9,47.8,60.8
1991-02,5.25,41.7,54.6,67.6
1991-03,18.63,40.7,49.9,59.0
1991-04,0.60,42.7,55.5,68.3
1991-05,0.19,45.1,58.9,72.7
1991-06,0.62,47.9,63.0,78.1
1991-07,0.00,52.9,67.2,81.4
1991-08,0.07,52.3,66.2,80.1
1991-09,0.01,51.0,66.7,82.4
1991-10,2.10,47.8,64.8,81.9
1991-11,2.13,42.1,56.0,70.0
1991-12,4.27,35.8,47.2,58.6
1992-01,3.01,36.0,45.7,55.5
1992-02,12.45,43.6,53.8,64.0
1992-03,5.69,45.1,55.2,65.3
1992-04,1.97,46.9,59.8,72.8
1992-05,0.00,50.4,64.6,78.9
1992-06,0.96,51.8,64.7,77.5
1992-07,0.00,53.7,67.9,82.2
1992-08,0.00,52.3,69.0,85.7
1992-09,0.00,50.1,67.1,84.1
1992-10,3.56,49.5,64.0,78.5
1992-11,0.79,42.4,54.6,66.9
1992-12,12.82,36.2,45.4,54.6
1993-01,16.31,36.5,45.7,54.9
1993-02,9.53,38.9,48.8,58.8
1993-03,3.68,45.5,56.5,67.5
1993-04,2.35,44.7,56.7,68.7
1993-05,2.71,50.9,62.4,73.9
1993-06,1.10,53.4,69.0,84.6
1993-07,0.00,53.7,69.1,84.5
1993-08,0.00,53.3,70.0,86.6
1993-09,0.00,48.8,66.2,83.6
1993-10,1.46,48.6,62.5,76.3
1993-11,3.60,38.2,52.1,66.1
1993-12,5.98,36.0,45.8,55.7
1994-01,4.44,37.1,48.1,59.1
1994-02,7.28,37.5,48.1,58.8
1994-03,0.51,42.2,55.5,68.9
1994-04,2.39,43.8,57.5,71.1
1994-05,1.09,48.0,61.7,75.3
1994-06,0.01,50.0,67.1,84.2
1994-07,0.00,50.4,66.8,83.1
1994-08,0.00,50.3,69.2,88.1
1994-09,0.01,50.6,66.3,82.1
1994-10,1.08,45.5,60.6,75.7
1994-11,8.88,36.6,47.7,58.8
1994-12,5.28,36.0,45.0,53.9
1995-01,30.23,45.7,50.9,56.0
1995-02,0.73,44.7,53.9,63.1
1995-03,19.08,42.9,52.7,62.5
1995-04,3.59,44.1,55.8,67.5
1995-05,2.24,48.5,59.8,71.1
1995-06,0.59,51.5,65.6,79.7
1995-07,0.00,54.4,70.0,85.5
1995-08,0.00,51.5,69.4,87.3
1995-09,0.00,51.6,67.1,82.6
1995-10,0.00,46.3,62.9,79.4
1995-11,0.42,44.7,57.8,70.9
1995-12,13.28,43.3,51.2,59.1
1996-01,11.11,39.9,49.4,58.8
1996-02,13.01,44.7,53.2,61.7
1996-03,3.59,42.8,55.2,67.6
1996-04,4.23,45.1,58.1,71.1
1996-05,3.70,48.6,63.0,77.5
1996-06,0.00,50.3,67.7,85.1
1996-07,0.00,53.0,70.4,87.7
1996-08,0.00,51.4,69.6,87.8
1996-09,0.09,49.6,65.3,81.0
1996-10,1.59,47.0,61.6,76.2
1996-11,5.04,44.5,55.2,65.8
1996-12,17.87,42.6,51.0,59.3
1997-01,15.06,42.0,49.8,57.7
1997-02,0.65,40.7,52.7,64.8
1997-03,2.18,43.0,56.6,70.1
1997-04,1.18,45.5,58.6,71.8
1997-05,0.78,50.4,66.2,82.1
1997-06,0.40,52.5,67.8,83.2
1997-07,0.00,53.5,69.4,85.2
1997-08,1.02,53.8,68.9,84.0
1997-09,0.45,52.6,68.6,84.6
1997-10,1.60,47.6,60.8,74.0
1997-11,11.08,46.3,55.8,65.2
1997-12,4.22,38.5,48.7,58.9
1998-01,16.31,44.3,50.5,56.8
1998-02,24.73,42.7,49.8,56.9
1998-03,4.53,42.8,53.8,64.7
1998-04,3.40,43.2,54.9,66.7
1998-05,6.22,47.1,57.3,67.5
1998-06,0.04,53.0,64.6,76.1
1998-07,0.00,53.3,68.8,84.4
1998-08,0.00,52.6,70.3,88.0
1998-09,0.09,53.0,67.1,81.3
1998-10,1.24,45.5,60.1,74.7
1998-11,8.50,42.6,51.8,61.0
1998-12,2.45,34.1,45.3,56.5
1999-01,5.62,36.0,46.3,56.6
1999-02,13.23,38.4,47.9,57.3
1999-03,6.37,39.9,49.8,59.8
1999-04,2.74,42.7,55.3,67.9
1999-05,0.10,45.8,59.9,74.0
1999-06,0.11,49.4,65.0,80.6
1999-07,0.00,52.0,67.3,82.7
1999-08,0.00,51.5,67.5,83.4
1999-09,0.10,51.0,65.7,80.3
1999-10,1.21,46.0,62.6,79.1
1999-11,6.16,45.0,55.1,65.3
1999-12,1.05,35.6,49.0,62.4
2000-01,8.78,40.8,49.2,57.6
2000-02,14.68,44.4,51.6,58.8
2000-03,3.76,41.8,53.7,65.5
2000-04,3.02,45.2,58.2,71.2
2000-05,1.84,47.7,63.0,78.2
2000-06,0.29,51.5,65.6,79.8
2000-07,0.00,50.8,65.6,80.3
2000-08,0.00,51.2,67.6,84.0
2000-09,0.37,51.3,66.9,82.6
2000-10,3.85,47.6,60.0,72.4
2000-11,1.43,38.1,49.9,61.6
2000-12,1.19,37.3,48.5,59.6
2001-01,7.34,34.0,45.6,57.2
2001-02,9.64,38.6,48.8,59.0
2001-03,2.81,43.0,55.5,68.0
2001-04,1.10,40.1,54.1,68.1
2001-05,0.00,49.9,67.4,85.0
2001-06,0.30,52.6,69.8,87.0
2001-07,0.00,52.4,68.0,83.6
2001-08,0.00,51.8,69.0,86.2
2001-09,0.20,50.2,65.5,80.9
2001-10,2.07,48.6,63.8,78.9
2001-11,10.08,45.2,54.8,64.5
2001-12,13.82,41.5,48.8,56.0
2002-01,5.59,37.0,46.7,56.5
2002-02,2.24,38.7,50.6,62.5
2002-03,3.61,39.7,51.9,64.1
2002-04,0.55,44.3,56.9,69.6
2002-05,1.20,45.2,60.5,75.7
2002-06,0.00,51.5,67.4,83.3
2002-07,0.00,52.0,67.8,83.7
2002-08,0.00,51.4,66.6,81.8
2002-09,0.00,49.3,67.1,84.8
2002-10,0.02,44.3,59.3,74.2
2002-11,4.42,42.1,55.2,68.3
2002-12,22.47,40.8,49.2,57.7
2003-01,6.39,44.0,51.6,59.3
2003-02,2.65,38.1,49.9,61.8
2003-03,3.95,42.1,54.6,67.0
2003-04,6.27,41.6,52.1,62.7
2003-05,1.11,47.0,61.3,75.7
2003-06,0.00,51.1,66.2,81.4
2003-07,0.02,52.7,70.4,88.1
2003-08,0.00,53.5,69.3,85.0
2003-09,0.05,51.9,68.4,84.8
2003-10,0.02,46.5,64.7,82.8
2003-11,4.01,39.6,50.4,61.2
2003-12,17.25,40.8,48.5,56.3
2004-01,5.54,40.0,48.1,56.2
2004-02,12.81,40.9,50.2,59.4
2004-03,1.74,44.8,59.7,74.6
2004-04,1.12,44.5,58.8,73.0
2004-05,0.09,48.5,63.1,77.6
2004-06,0.00,52.3,68.1,84.0
2004-07,0.00,54.0,68.4,82.7
2004-08,0.00,54.6,70.1,85.7
2004-09,0.06,51.4,69.3,87.1
2004-10,4.23,47.0,60.1,73.2
2004-11,2.61,41.8,52.7,63.7
2004-12,11.83,39.0,48.6,58.2
2005-01,7.31,38.6,46.4,54.2
2005-02,5.28,43.0,52.5,62.1
2005-03,7.87,44.4,55.5,66.7
2005-04,2.33,42.5,55.6,68.7
2005-05,7.19,49.1,61.3,73.6
2005-06,1.08,52.3,65.0,77.6
2005-07,0.00,54.0,70.8,87.6
2005-08,0.00,51.6,67.8,84.0
2005-09,0.00,48.8,64.2,79.7
2005-10,1.40,46.5,61.1,75.7
2005-11,3.63,42.2,55.2,68.3
2005-12,20.99,40.8,49.3,57.8
2006-01,8.25,40.2,49.5,58.9
2006-02,5.81,37.8,50.5,63.2
2006-03,11.81,39.7,48.4,57.2
2006-04,8.71,45.4,54.9,64.5
2006-05,0.67,47.7,62.3,76.9
2006-06,0.00,53.5,68.8,84.1
2006-07,0.00,54.6,72.2,89.8
2006-08,0.00,51.2,66.3,81.4
2006-09,0.00,50.1,66.1,82.0
2006-10,0.43,45.2,59.7,74.2
2006-11,3.68,43.6,53.9,64.2
2006-12,7.61,36.0,46.9,57.7
2007-01,0.53,32.4,45.8,59.2
2007-02,11.70,40.1,50.0,59.9
2007-03,0.29,41.8,56.0,70.2
2007-04,2.57,43.3,56.9,70.5
2007-05,0.55,47.2,62.1,77.1
2007-06,0.00,51.2,67.3,83.4
2007-07,0.08,52.9,69.3,85.6
2007-08,0.00,52.6,69.0,85.4
2007-09,0.11,50.5,65.5,80.5
2007-10,3.85,45.7,58.6,71.5
2007-11,0.64,41.3,54.8,68.2
2007-12,7.43,36.5,46.3,56.1
2008-01,15.16,37.6,45.8,53.9
2008-02,5.85,38.0,49.5,60.9
2008-03,0.38,39.2,53.1,67.0
2008-04,0.26,39.9,55.4,70.8
2008-05,0.04,47.8,62.7,77.7
2008-06,0.00,50.9,67.9,84.9
2008-07,0.00,52.5,68.5,84.6
2008-08,0.00,53.0,70.2,87.4
2008-09,0.02,49.6,66.1,82.7
2008-10,1.55,46.0,62.4,78.9
2008-11,4.46,44.9,55.6,66.3
2008-12,3.98,34.7,44.4,54.1
2009-01,0.81,36.6,49.0,61.3
2009-02,11.91,39.3,49.0,58.6
2009-03,3.78,41.3,53.1,64.8
2009-04,0.76,42.1,56.3,70.5
2009-05,3.31,48.9,62.3,75.6
2009-06,0.03,51.3,65.3,79.3
2009-07,0.00,50.8,67.2,83.6
2009-08,0.00,52.2,68.3,84.5
2009-09,0.27,51.4,68.8,86.2
2009-10,4.92,47.9,60.5,73.1
2009-11,1.54,40.2,52.9,65.7
2009-12,4.28,37.2,45.8,54.3
2010-01,16.19,42.2,48.4,54.6
2010-02,7.11,42.5,51.1,59.6
2010-03,4.53,39.5,52.0,64.6
2010-04,6.65,41.5,52.8,64.1
2010-05,2.66,44.3,57.2,70.2
2010-06,0.09,52.0,66.9,81.7
2010-07,0.00,51.7,65.8,80.0
2010-08,0.00,51.2,65.8,80.3
2010-09,0.17,49.9,67.5,85.1
2010-10,7.06,48.6,61.1,73.6
2010-11,3.74,41.6,53.2,64.8
2010-12,11.66,43.0,49.7,56.5
2011-01,2.39,37.1,47.9,58.7
2011-02,6.99,35.4,48.0,60.6
2011-03,12.64,41.9,51.0,60.2
2011-04,0.79,43.3,55.4,67.5
2011-05,2.77,44.6,58.4,72.1
2011-06,1.95,49.9,63.0,76.2
2011-07,0.00,52.4,66.8,81.3
2011-08,0.00,51.1,66.3,81.4
2011-09,0.07,51.0,67.6,84.3
2011-10,2.52,48.8,61.8,74.8
2011-11,3.09,39.0,50.9,62.8
2011-12,0.24,34.0,47.7,61.5
2012-01,8.58,35.9,48.6,61.2
2012-02,2.50,38.4,51.1,63.9
2012-03,10.22,39.6,50.5,61.3
2012-04,2.96,44.3,56.1,67.9
2012-05,0.27,46.8,62.0,77.3
2012-06,0.05,49.3,65.5,81.7
2012-07,0.01,51.4,67.2,83.0
2012-08,0.00,50.3,67.4,84.5
2012-09,0.00,46.3,63.5,80.7
2012-10,1.62,47.1,62.3,77.5
2012-11,10.60,43.3,54.7,66.0
2012-12,14.81,38.5,47.7,56.9
2013-01,1.09,33.9,46.1,58.2
2013-02,0.47,35.5,49.7,63.8
2013-03,1.98,40.2,53.9,67.5
2013-04,2.17,45.3,59.2,73.2
2013-05,0.29,46.9,62.6,78.3
2013-06,1.89,51.5,66.6,81.6
2013-07,0.00,52.2,66.8,81.4
2013-08,0.00,52.6,67.0,81.5
2013-09,0.59,50.7,66.3,81.8
2013-10,0.05,42.3,59.6,76.8
2013-11,1.33,40.3,54.7,69.0
2013-12,0.56,31.5,46.9,62.4
2014-01,0.16,36.4,52.3,68.2
2014-02,15.03,41.4,51.6,61.8
2014-03,4.69,44.1,56.3,68.5
2014-04,2.72,44.5,57.5,70.4
2014-05,0.05,48.1,64.1,80.1
2014-06,0.00,49.7,66.0,82.4
2014-07,0.02,54.2,68.6,83.1
2014-08,0.05,54.6,67.7,80.7
2014-09,0.67,52.8,67.0,81.2
2014-10,0.91,48.5,64.6,80.6
2014-11,4.40,43.5,55.7,68.0
2014-12,17.69,46.0,52.8,59.7
2015-01,0.19,39.8,51.4,62.9
2015-02,6.11,43.5,55.7,68.0
2015-03,0.20,44.2,58.4,72.5
2015-04,1.78,43.0,57.1,71.1
2015-05,0.00,46.2,59.1,71.9
2015-06,0.06,50.3,66.3,82.3
2015-07,0.10,54.0,68.8,83.5
2015-08,0.05,54.0,69.3,84.5
2015-09,0.59,48.9,67.8,86.7
2015-10,0.10,48.3,65.0,81.8
2015-11,1.68,37.2,51.8,66.4
2015-12,10.50,37.0,46.4,55.8
2016-01,12.42,41.8,48.8,55.8
2016-02,1.21,41.5,54.5,67.4
2016-03,11.77,43.7,54.1,64.5
2016-04,1.62,44.9,58.0,71.1
2016-05,0.36,47.9,61.0,74.1
2016-06,0.21,49.8,67.1,84.4
2016-07,0.00,49.4,67.2,84.9
2016-08,0.00,51.1,65.5,79.9
2016-09,0.00,48.6,66.1,83.6
2016-10,8.04,47.0,59.2,71.5
2016-11,5.27,42.5,53.8,65.2
2016-12,8.55,34.6,45.9,57.2
2017-01,21.84,37.2,46.2,55.2
2017-02,18.42,42.7,51.1,59.4
2017-03,4.86,42.4,54.5,66.5
2017-04,5.50,44.3,56.1,67.9
2017-05,0.06,46.7,61.4,76.0
2017-06,0.37,51.4,67.0,82.5
2017-07,0.00,50.1,68.6,87.1
2017-08,0.00,53.5,68.2,82.9
2017-09,0.16,52.6,69.5,86.4
2017-10,0.33,45.0,62.9,80.8
2017-11,6.99,44.0,54.0,63.9
2017-12,0.13,35.0,48.4,61.7
2018-01,8.39,40.3,49.9,59.5
2018-02,0.25,35.9,51.2,66.5
2018-03,8.60,38.9,50.9,62.8
2018-04,5.50,42.7,55.5,68.3
2018-05,0.12,48.3,62.2,76.1
2018-06,0.00,48.9,65.2,81.6
