PRISM Time Series Data
Location:  Lat: 37.9344   Lon: -121.2715   Elev: 10ft
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01 - 2018-06
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Jan-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
1990-10,0.26,50.6,66.8,83.0
1990-11,0.19,39.9,53.4,67.0
1990-12,0.65,29.6,41.1,52.7
1991-01,0.27,35.1,46.3,57.6
1991-02,2.47,41.9,54.1,66.4
1991-03,6.45,41.9,51.2,60.4
1991-04,0.57,45.8,58.1,70.4
1991-05,0.31,49.8,63.4,76.9
1991-06,0.08,54.6,69.6,84.5
1991-07,0.02,59.9,77.0,94.1
1991-08,0.05,57.2,73.0,88.9
1991-09,0.00,57.8,74.8,91.9
1991-10,3.21,53.5,69.2,84.8
1991-11,0.41,43.1,55.6,68.1
1991-12,1.27,36.5,46.0,55.5
1992-01,2.20,36.7,43.1,49.5
1992-02,5.43,45.2,54.4,63.5
1992-03,2.38,47.6,57.3,67.0
1992-04,0.20,50.6,63.8,77.0
1992-05,0.00,56.5,71.8,87.0
1992-06,0.08,58.4,72.6,86.8
1992-07,0.00,60.5,75.9,91.3
1992-08,0.00,60.7,78.0,95.2
1992-09,0.00,56.2,73.1,89.9
1992-10,0.90,53.5,67.4,81.3
1992-11,0.30,42.7,54.8,66.9
1992-12,4.49,36.5,44.7,53.0
1993-01,7.03,38.0,45.8,53.7
1993-02,4.34,41.5,50.4,59.3
1993-03,3.56,48.7,58.8,68.8
1993-04,0.52,49.1,60.4,71.6
1993-05,1.10,53.5,66.9,80.2
1993-06,0.66,58.7,73.2,87.8
1993-07,0.00,59.7,76.0,92.4
1993-08,0.00,59.5,75.8,92.1
1993-09,0.00,55.5,72.6,89.7
1993-10,0.56,52.4,66.3,80.2
1993-11,2.63,40.0,53.0,66.1
1993-12,1.36,36.2,44.5,52.7
1994-01,1.68,36.2,46.0,55.7
1994-02,3.30,38.7,48.5,58.2
1994-03,0.13,44.0,57.2,70.3
1994-04,1.20,47.1,60.4,73.8
1994-05,1.13,52.4,65.5,78.6
1994-06,0.00,57.5,73.5,89.5
1994-07,0.00,59.9,76.9,93.9
1994-08,0.00,60.0,77.1,94.3
1994-09,0.07,58.0,73.6,89.2
1994-10,0.68,50.2,64.2,78.1
1994-11,2.33,40.0,49.6,59.3
1994-12,1.34,38.0,44.9,51.9
1995-01,8.46,45.8,51.7,57.7
1995-02,0.44,45.7,53.9,62.0
1995-03,6.87,46.1,55.1,64.2
1995-04,1.07,47.9,60.0,72.1
1995-05,0.82,52.3,64.5,76.7
1995-06,0.41,57.1,70.9,84.6
1995-07,0.00,61.2,76.2,91.2
1995-08,0.00,61.5,77.8,94.0
1995-09,0.00,58.0,73.8,89.7
1995-10,0.00,51.9,67.4,82.9
1995-11,0.00,47.1,60.0,72.9
1995-12,5.67,43.3,50.6,58.0
1996-01,4.68,42.1,48.6,55.2
1996-02,4.64,46.2,54.0,61.9
1996-03,2.38,45.5,56.9,68.3
1996-04,1.31,49.4,62.4,75.3
1996-05,1.67,54.7,68.4,82.1
1996-06,0.02,58.5,74.3,90.1
1996-07,0.00,63.1,80.3,97.5
1996-08,0.00,62.4,79.3,96.2
1996-09,0.00,55.8,72.1,88.4
1996-10,1.60,50.6,64.3,78.0
1996-11,2.63,44.6,54.6,64.5
1996-12,6.39,42.7,49.7,56.8
1997-01,7.42,42.4,48.7,55.0
1997-02,0.42,41.8,52.6,63.3
1997-03,0.11,44.7,58.5,72.3
1997-04,0.47,48.7,62.2,75.8
1997-05,0.31,55.8,71.4,87.1
1997-06,0.15,58.1,72.9,87.6
1997-07,0.00,59.7,76.3,92.9
1997-08,0.11,59.9,75.3,90.6
1997-09,0.00,59.1,74.7,90.3
1997-10,0.42,49.2,63.5,77.9
1997-11,4.58,47.0,56.7,66.4
1997-12,2.46,36.6,45.2,53.8
1998-01,5.47,42.0,48.7,55.4
1998-02,8.12,43.1,50.2,57.2
1998-03,2.52,44.7,55.2,65.7
1998-04,1.82,46.3,57.4,68.4
1998-05,3.39,49.7,59.9,70.2
1998-06,0.14,55.5,68.6,81.6
1998-07,0.00,60.0,76.4,92.9
1998-08,0.00,60.7,77.8,94.8
1998-09,0.01,59.2,73.2,87.2
1998-10,0.93,48.1,61.8,75.5
1998-11,2.14,43.3,52.9,62.5
1998-12,0.73,32.7,43.0,53.3
1999-01,2.61,37.6,44.8,52.1
1999-02,3.66,39.1,48.7,58.4
1999-03,1.17,40.9,51.8,62.8
1999-04,1.26,45.2,57.8,70.4
1999-05,0.16,48.9,63.9,78.9
1999-06,0.00,54.1,70.4,86.7
1999-07,0.00,58.5,74.6,90.7
1999-08,0.00,58.3,73.7,89.0
1999-09,0.09,55.7,72.3,88.9
1999-10,0.12,50.3,66.4,82.4
1999-11,1.57,43.8,55.4,67.1
1999-12,0.36,34.5,47.0,59.5
2000-01,4.34,41.2,49.8,58.4
2000-02,5.56,44.2,52.5,60.8
2000-03,0.86,43.8,55.3,66.7
2000-04,1.31,46.6,61.1,75.5
2000-05,0.67,52.0,66.7,81.5
2000-06,0.05,57.1,74.1,91.0
2000-07,0.00,56.3,73.2,90.0
2000-08,0.00,58.3,75.5,92.8
2000-09,0.06,56.6,71.9,87.2
2000-10,1.02,49.4,62.4,75.4
2000-11,1.22,38.7,49.3,60.0
2000-12,0.19,37.2,46.9,56.7
2001-01,2.15,34.6,45.1,55.5
2001-02,2.44,39.4,49.1,58.9
2001-03,1.39,44.3,56.9,69.5
2001-04,0.83,42.1,56.3,70.5
2001-05,0.00,53.5,71.9,90.4
2001-06,0.10,58.3,75.0,91.7
2001-07,0.00,58.9,75.3,91.7
2001-08,0.00,58.3,75.8,93.2
2001-09,0.07,55.7,71.8,87.9
2001-10,0.49,50.9,66.1,81.4
2001-11,1.32,45.0,55.8,66.6
2001-12,3.47,41.3,47.9,54.4
2002-01,1.66,36.4,44.9,53.4
2002-02,0.89,39.0,50.9,62.7
2002-03,2.64,40.8,53.0,65.2
2002-04,0.10,46.7,59.8,72.9
2002-05,0.64,50.2,65.2,80.2
2002-06,0.00,57.0,73.4,89.7
2002-07,0.00,59.0,76.9,94.7
2002-08,0.00,56.3,73.8,91.3
2002-09,0.00,57.0,74.0,91.0
2002-10,0.00,48.3,63.2,78.2
2002-11,2.46,42.6,54.3,65.9
2002-12,7.05,40.1,48.7,57.2
2003-01,0.40,42.9,49.8,56.6
2003-02,1.21,38.8,50.1,61.4
2003-03,2.42,43.3,55.8,68.3
2003-04,4.81,44.6,55.7,66.8
2003-05,0.44,51.1,65.4,79.8
2003-06,0.00,56.6,73.1,89.7
2003-07,0.00,61.6,79.5,97.5
2003-08,0.27,59.2,75.1,91.0
2003-09,0.00,58.0,74.3,90.7
2003-10,0.00,52.1,68.4,84.8
2003-11,2.07,41.0,51.6,62.3
2003-12,4.67,41.7,49.0,56.4
2004-01,2.64,39.7,46.3,53.0
2004-02,4.08,40.5,50.2,59.9
2004-03,0.56,46.1,59.9,73.6
2004-04,0.36,47.8,62.2,76.6
2004-05,0.20,52.5,67.4,82.2
2004-06,0.00,57.1,73.0,89.0
2004-07,0.00,59.3,76.0,92.8
2004-08,0.00,59.1,75.7,92.2
2004-09,0.24,56.0,73.0,89.9
2004-10,2.84,48.8,62.3,75.8
2004-11,2.24,41.3,51.3,61.4
2004-12,3.52,38.5,46.7,55.0
2005-01,3.70,39.6,45.7,51.7
2005-02,2.47,42.9,52.8,62.7
2005-03,2.91,45.6,56.8,68.1
2005-04,1.68,46.1,58.9,71.6
2005-05,0.84,53.8,66.8,79.8
2005-06,0.32,56.1,70.5,84.8
2005-07,0.00,63.0,80.6,98.2
2005-08,0.00,60.4,78.1,95.8
2005-09,0.10,54.2,70.4,86.7
2005-10,0.28,51.0,65.1,79.1
2005-11,0.52,43.4,56.4,69.3
2005-12,6.96,42.9,50.5,58.2
2006-01,3.71,41.1,49.4,57.8
2006-02,1.09,39.5,51.7,63.8
2006-03,4.49,41.4,50.8,60.3
2006-04,3.61,48.3,57.9,67.6
2006-05,0.77,53.7,68.2,82.7
2006-06,0.00,59.0,75.3,91.5
2006-07,0.00,63.5,81.5,99.4
2006-08,0.00,57.8,74.1,90.3
2006-09,0.00,54.1,71.3,88.4
2006-10,0.31,48.5,62.6,76.6
2006-11,1.40,44.9,54.6,64.3
2006-12,2.23,36.5,47.0,57.6
2007-01,0.37,32.3,44.9,57.5
2007-02,2.92,42.1,51.8,61.6
2007-03,0.51,46.0,59.2,72.4
2007-04,1.61,48.9,62.1,75.2
2007-05,0.10,52.9,68.9,85.0
2007-06,0.00,57.1,73.8,90.4
2007-07,0.01,60.9,77.1,93.3
2007-08,0.00,60.9,77.1,93.4
2007-09,0.14,56.4,71.5,86.7
2007-10,0.64,48.9,63.0,77.2
2007-11,0.74,42.8,55.8,68.9
2007-12,2.21,37.4,45.8,54.2
2008-01,6.43,37.7,45.4,53.2
2008-02,1.64,41.2,50.1,59.0
2008-03,0.10,44.7,56.3,67.9
2008-04,0.02,44.6,58.7,72.8
2008-05,0.03,55.1,68.0,80.9
2008-06,0.00,59.8,74.1,88.5
2008-07,0.00,60.9,77.1,93.4
2008-08,0.00,61.8,77.1,92.4
2008-09,0.00,56.3,72.4,88.5
2008-10,0.39,51.4,65.5,79.6
2008-11,0.66,48.7,57.7,66.7
2008-12,1.64,38.3,45.4,52.4
2009-01,1.94,38.6,48.4,58.2
2009-02,4.39,43.4,51.7,60.1
2009-03,1.17,44.2,55.2,66.1
2009-04,0.52,46.7,60.1,73.5
2009-05,0.59,54.9,69.4,83.9
2009-06,0.09,59.2,72.0,84.8
2009-07,0.00,58.8,75.6,92.5
2009-08,0.00,59.1,75.2,91.3
2009-09,0.25,60.0,75.1,90.2
2009-10,1.99,52.4,63.5,74.5
2009-11,0.15,40.8,53.2,65.7
2009-12,1.13,40.5,46.2,51.9
2010-01,3.06,43.2,48.3,53.3
2010-02,2.96,45.6,52.4,59.3
2010-03,1.80,44.9,54.9,64.9
2010-04,2.78,46.7,56.4,66.1
2010-05,0.69,50.5,62.2,73.8
2010-06,0.00,59.6,72.6,85.7
2010-07,0.00,58.2,75.1,91.9
2010-08,0.00,56.6,71.6,86.6
2010-09,0.00,57.2,71.8,86.3
2010-10,1.56,55.2,65.6,76.0
2010-11,2.50,44.5,53.8,63.0
2010-12,5.64,45.2,50.9,56.5
2011-01,1.07,40.0,45.8,51.6
2011-02,2.84,39.6,49.2,58.7
2011-03,3.77,45.8,53.7,61.7
2011-04,0.15,49.0,59.1,69.2
2011-05,0.94,50.7,61.9,73.0
2011-06,1.33,57.2,69.4,81.6
2011-07,0.00,60.1,74.1,88.1
2011-08,0.00,59.5,74.5,89.4
2011-09,0.00,59.9,74.8,89.8
2011-10,0.81,54.2,65.1,76.1
2011-11,0.84,44.3,52.7,61.1
2011-12,0.12,34.0,45.3,56.6
2012-01,1.37,38.4,48.7,59.1
2012-02,0.53,42.3,52.4,62.6
2012-03,2.63,42.5,53.0,63.6
2012-04,2.41,47.9,59.8,71.7
2012-05,0.00,52.3,67.2,82.2
2012-06,0.04,56.0,71.5,87.1
2012-07,0.02,57.6,74.8,91.9
2012-08,0.00,59.1,76.9,94.7
2012-09,0.00,55.4,72.5,89.7
2012-10,0.42,52.1,65.6,79.0
2012-11,2.21,44.0,55.4,66.8
2012-12,5.31,39.6,47.5,55.3
2013-01,1.35,33.2,43.9,54.7
2013-02,0.20,36.0,48.9,61.9
2013-03,0.90,44.4,57.6,70.8
2013-04,0.85,49.4,63.7,78.0
2013-05,0.03,53.9,68.3,82.7
2013-06,0.12,58.4,73.7,89.1
2013-07,0.00,60.5,77.5,94.4
2013-08,0.00,59.1,74.3,89.6
2013-09,0.38,58.0,71.7,85.4
2013-10,0.00,47.5,62.7,78.0
2013-11,1.01,41.4,54.6,67.7
2013-12,0.46,31.8,44.9,58.0
2014-01,0.12,36.0,50.4,64.8
2014-02,3.08,43.0,53.2,63.4
2014-03,2.90,46.8,58.7,70.6
2014-04,1.48,48.4,61.6,74.9
2014-05,0.00,54.7,69.6,84.6
2014-06,0.00,57.0,73.5,90.0
2014-07,0.00,62.4,78.4,94.3
2014-08,0.00,60.8,76.0,91.2
2014-09,0.39,59.2,74.4,89.6
2014-10,0.04,52.9,68.2,83.5
2014-11,1.35,45.3,56.2,67.1
2014-12,6.65,46.5,53.0,59.5
2015-01,0.00,39.0,48.3,57.6
2015-02,1.57,43.6,55.4,67.3
2015-03,0.15,47.0,61.2,75.4
2015-04,1.44,48.2,62.2,76.1
2015-05,0.00,50.6,64.1,77.7
2015-06,0.13,58.2,74.9,91.5
2015-07,0.00,61.4,76.8,92.3
2015-08,0.01,60.0,75.7,91.4
2015-09,0.00,57.4,73.9,90.4
2015-10,0.25,54.9,69.1,83.4
2015-11,1.78,40.0,51.8,63.6
2015-12,2.16,37.2,46.4,55.7
2016-01,5.34,41.9,49.2,56.5
2016-02,0.60,41.3,54.1,66.8
2016-03,4.05,46.3,57.2,68.1
2016-04,2.51,49.8,62.5,75.2
2016-05,0.45,53.3,66.9,80.5
2016-06,0.00,57.2,74.4,91.6
2016-07,0.00,58.4,76.4,94.5
2016-08,0.00,57.3,74.5,91.7
2016-09,0.00,54.2,71.4,88.6
2016-10,3.29,51.1,63.6,76.0
2016-11,1.66,45.3,56.5,67.7
2016-12,2.05,36.8,46.3,55.7
2017-01,8.20,39.0,46.7,54.4
2017-02,5.74,44.9,52.8,60.8
2017-03,2.18,45.1,56.7,68.4
2017-04,2.14,47.3,59.0,70.7
2017-05,0.08,52.2,67.4,82.6
2017-06,0.11,58.4,74.3,90.1
2017-07,0.00,59.9,78.0,96.0
2017-08,0.00,61.3,77.3,93.2
2017-09,0.00,58.2,73.6,89.0
2017-10,0.17,47.1,64.1,81.2
2017-11,1.32,44.7,55.5,66.3
2017-12,0.07,33.1,47.0,61.0
2018-01,3.49,42.7,50.7,58.6
2018-02,0.34,36.6,51.0,65.4
2018-03,3.18,42.1,53.5,64.9
2018-04,1.95,46.7,60.4,74.1
2018-05,0.23,51.2,65.9,80.6
2018-06,0.00,55.0,72.4,89.7
